elapsed, window, n, min, mean, max, errors
5.000606, 5.000606,128378, 11839,40901.1, 1045512,19681
10.000032, 4.999426,122674, 12594,39989.9, 141122,10861
15.000112, 5.00008,123461, 11946,40696.8, 1033050,10146
20.000658, 5.000546,121653, 12564,39762.5, 154921,9726
25.000102, 4.999444,120526, 11383,40294.8, 158608,9819
30.00082, 5.000718,120724, 12865,40553.8, 159366,9585
35.00082, 5.0,119507, 12486,40706.3, 1032420,9657
40.000154, 4.999334,119754, 13086,41605.2, 1042268,9471
45.000062, 4.999908,119305, 12288,41823.5, 1048086,9348
50.000094, 5.000032,118117, 12215,41750.8, 135840,9436
55.000142, 5.000048,117949, 12379,43170.7, 146629,9300
60.000057, 4.999915,117883, 12064,43282.3, 1044810,9190
65.000082, 5.000025,116778, 12977,41434.2, 1026932,8978
70.000433, 5.000351,114400, 11603,39480.9, 1033198,8860
75.000024, 4.999591,113673, 12143,40906.4, 153011,9052
80.000594, 5.00057,112765, 11992,40492.9, 1039810,9183
85.000055, 4.999461,112262, 11490,41857.5, 1049782,9059
90.000708, 5.000653,111779, 10688,42732, 1050053,8994
95.000629, 4.999921,111906, 12099,43796.6, 1030522,8866
100.00023, 4.999601,110107, 12099,41052.7, 1050411,8930
105.000761, 5.000531,110139, 12500,43485.8, 1041727,8895
110.000111, 4.99935,109970, 12337,45462, 1057196,8816
115.000096, 4.999985,109244, 12993,43827.2, 1051415,8918
120.000315, 5.000219,108757, 12327,42388.8, 1052018,8891
125.000659, 5.000344,108395, 11701,43509.4, 192256,8639
130.000031, 4.999372,107835, 12384,43157.4, 1047608,8774
135.000401, 5.00037,106809, 12725,43294.4, 1040924,8851
140.000683, 5.000282,106609, 11338,43058.8, 1023704,8577
145.000158, 4.999475,106456, 12097,43504, 1050921,8538
150.000094, 4.999936,105355, 12441,43493.8, 1047776,8750
155.000536, 5.000442,105466, 12348,45096.6, 1049171,8668
160.000015, 4.999479,104369, 12822,44466.7, 1057964,8878
165.000335, 5.00032,104757, 12800,46106, 1099977,8621
170.00003, 4.999695,103151, 12823,43645, 1058209,8622
175.000074, 5.000044,103038, 12832,45220.5, 1061355,8810
180.000582, 5.000508,100750, 9464,44806.9, 1057294,8739
181.027584, 1.027002,15741, 9464,44994.3, 1058332,1365

