elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000034, 5.000034, 24264, 12812, 39981.2, 35999, 69087, 91990, 124831, 1060105, 2246
10.000832, 5.000798, 22633, 11478, 37853.7, 34951, 61909, 76487, 96237, 1053752, 2396
15.00019, 4.999358, 22707, 10184, 38014.8, 35072, 63428, 80383, 98449, 1041186, 2443
20.000024, 4.999834, 22356, 12231, 38044.4, 34687, 63150, 79441, 104945, 1048905, 2258
25.000022, 4.999998, 22420, 12199, 36372.3, 33508, 59026, 73764, 95800, 1043444, 2323
30.000126, 5.000104, 22612, 11383, 37386.3, 34402, 61245, 77998, 105686, 1043444, 2398
35.00006, 4.999934, 22191, 11383, 38068.0, 35246, 61547, 77553, 102422, 1047945, 2384
40.000172, 5.000112, 22440, 8333, 37220.6, 34003, 60868, 77173, 100989, 1056351, 2306
45.00007, 4.999898, 22403, 12240, 38607.8, 35637, 61965, 77260, 102895, 1060100, 2348
50.00044, 5.00037, 22012, 12594, 38130.4, 34990, 60365, 73792, 114435, 1060100, 2409
55.00071, 5.00027, 22134, 12654, 38129.0, 34850, 63062, 80610, 116253, 1051070, 2329
60.000586, 4.999876, 21750, 12397, 37589.7, 34359, 62779, 79967, 104557, 1047101, 2395
65.00017, 4.999584, 21388, 11202, 36420.9, 32681, 59897, 77735, 108755, 1098244, 2346
70.000075, 4.999905, 21832, 13516, 37942.6, 33823, 62471, 81414, 127095, 1098244, 2366
75.001561, 5.001486, 21527, 12179, 40241.3, 36375, 66833, 83608, 127284, 1075934, 2365
80.000092, 4.998531, 21003, 10940, 39604.9, 35559, 65594, 83801, 1022879, 1075934, 2332
85.000592, 5.0005, 21022, 11137, 39407.8, 35175, 64609, 81769, 1024869, 1069285, 2276
90.000593, 5.000001, 21141, 11501, 40837.0, 37407, 66991, 82829, 123365, 1063265, 2259
95.001665, 5.001072, 21264, 12705, 41501.4, 37789, 67690, 85019, 1022109, 1069701, 2305
100.000124, 4.998459, 20789, 11386, 40700.0, 36888, 67664, 84874, 122989, 1067932, 2339
105.000049, 4.999925, 20605, 13361, 39572.9, 34924, 64871, 84207, 1029321, 1071076, 2268
110.00002, 4.999971, 20961, 10211, 39429.0, 34982, 64055, 82482, 1028807, 1077599, 2363
115.000025, 5.000005, 20664, 10211, 39878.4, 35805, 64868, 83106, 1028885, 1073037, 2360
120.000058, 5.000033, 20391, 9547, 41858.8, 36937, 67396, 85391, 1034565, 1087187, 2296
125.00012, 5.000062, 20951, 9467, 40400.3, 35923, 66434, 86049, 1027770, 1065519, 2216
130.001553, 5.001433, 20723, 10037, 42147.6, 37480, 69827, 89952, 1027319, 1051171, 2349
135.000584, 4.999031, 20547, 10037, 40567.6, 35760, 65947, 84725, 1028637, 1074284, 2239
140.000032, 4.999448, 20221, 11820, 40046.0, 35256, 64212, 81688, 1030842, 1062868, 2308
145.000266, 5.000234, 20697, 12313, 42800.7, 38253, 69980, 91165, 1028320, 1055189, 2288
150.000249, 4.999983, 20322, 12462, 43256.6, 37883, 69876, 92069, 1032430, 1060186, 2208
155.000081, 4.999832, 20298, 11957, 42637.8, 37590, 68637, 87050, 1034116, 1065786, 2275
160.000082, 5.000001, 20893, 11413, 43929.1, 39155, 70691, 88822, 1033459, 1069919, 2256
165.000008, 4.999926, 19700, 11554, 42461.3, 37358, 67419, 86439, 1038640, 1112049, 2262
170.000184, 5.000176, 20171, 10757, 43059.4, 37559, 68976, 88300, 1037171, 1112049, 2322
175.001531, 5.001347, 19793, 10976, 43536.7, 37747, 69770, 92229, 1035308, 1072701, 2257
180.001566, 5.000035, 18753, 10626, 43685.3, 35614, 67374, 88318, 1039405, 1065376, 2149
181.024673, 1.023107, 461, 11287, 47742.6, 34690, 67530, 126340, 1041743, 1065376, 40
