elapsed, window, total, successful, failed
5.000007, 5.000007, 145135, 140249, 4886
10.000123, 5.000116, 107944, 105990, 1954
15.000024, 4.999901, 120886, 119116, 1770
20.000058, 5.000034, 110058, 108538, 1520
25.000027, 4.999969, 117942, 116380, 1562
30.00002, 4.999993, 112104, 110664, 1440
35.000188, 5.000168, 119586, 118269, 1317
40.000134, 4.999946, 110173, 109031, 1142
45.000048, 4.999914, 116123, 114930, 1193
50.000069, 5.000021, 116908, 115884, 1024
55.000078, 5.000009, 117921, 116921, 1000
60.000027, 4.999949, 112263, 111280, 983
65.000023, 4.999996, 116329, 115294, 1035
70.000012, 4.999989, 120228, 119161, 1067
75.000027, 5.000015, 115771, 114754, 1017
80.00006, 5.000033, 121113, 120161, 952
85.000009, 4.999949, 119450, 118575, 875
90.000029, 5.00002, 113382, 112583, 799
95.000018, 4.999989, 115441, 114640, 801
100.000009, 4.999991, 109452, 108693, 759
105.000029, 5.00002, 119225, 118431, 794
110.000015, 4.999986, 111238, 110556, 682
115.000015, 5.0, 108953, 108299, 654
120.000173, 5.000158, 110610, 109986, 624
125.000013, 4.99984, 117848, 117222, 626
130.000022, 5.000009, 113542, 112863, 679
135.000014, 4.999992, 105757, 105141, 616
140.000501, 5.000487, 112574, 111964, 610
145.000024, 4.999523, 118219, 117542, 677
150.000051, 5.000027, 119008, 118375, 633
155.000087, 5.000036, 111528, 110996, 532
160.000109, 5.000022, 101736, 101208, 528
165.000069, 4.99996, 104052, 103502, 550
170.000023, 4.999954, 111311, 110682, 629
175.000029, 5.000006, 104735, 104149, 586
180.000099, 5.00007, 113295, 112725, 570
185.000009, 4.99991, 104640, 104119, 521
190.000014, 5.000005, 108692, 108098, 594
195.000079, 5.000065, 113354, 112732, 622
200.00003, 4.999951, 112812, 112229, 583
205.000038, 5.000008, 113335, 112816, 519
210.000123, 5.000085, 104407, 103959, 448
215.000038, 4.999915, 113538, 112969, 569
220.00081, 5.000772, 106239, 105718, 521
225.000037, 4.999227, 108430, 107915, 515
230.000202, 5.000165, 115621, 115104, 517
235.000037, 4.999835, 109014, 108547, 467
240.000037, 5.0, 105635, 105128, 507
245.000106, 5.000069, 110809, 110265, 544
250.000023, 4.999917, 106076, 105612, 464
255.000184, 5.000161, 100507, 100021, 486
260.000961, 5.000777, 110620, 110157, 463
265.000042, 4.999081, 118200, 117719, 481
270.000049, 5.000007, 105876, 105400, 476
275.000015, 4.999966, 109185, 108743, 442
280.000022, 5.000007, 102524, 102126, 398
285.000049, 5.000027, 108659, 108238, 421
290.000135, 5.000086, 112040, 111645, 395
295.000112, 4.999977, 106143, 105705, 438
300.000036, 4.999924, 115327, 114850, 477
301.028519, 1.028483, 20418, 20290, 128
