elapsed, window, n, min, mean, max, errors
5.000096, 5.000096,31040, 7482,60181.2, 538745,33983
10.000008, 4.999912,36682, 9484,68553.3, 1197189,15602
15.000013, 5.000005,40829, 9313,68470.9, 1334953,11520
20.000073, 5.00006,42764, 6694,69514.5, 1267151,10293
25.000024, 4.999951,42514, 10674,69617.3, 1229802,8290
30.000036, 5.000012,43326, 9749,68730.4, 1379310,7265
35.000027, 4.999991,44363, 8391,69599.9, 1438862,7188
40.000087, 5.00006,46340, 9608,66738.9, 1748326,6551
45.000099, 5.000012,46685, 8026,67958.5, 1664578,6236
50.000006, 4.999907,45678, 5972,69348.1, 1723597,5737
55.000055, 5.000049,46581, 5773,70000.4, 1609243,5439
60.000034, 4.999979,47847, 9517,68534.2, 1734246,5057
65.000043, 5.000009,47612, 9726,70007.5, 2283648,4848
70.000035, 4.999992,46861, 7532,70638.3, 2035835,4445
75.000082, 5.000047,46934, 6449,71751.7, 1955591,4309
80.000015, 4.999933,47872, 7123,72025.8, 1982669,4247
85.000054, 5.000039,48116, 6612,70001.5, 1704226,4201
90.000065, 5.000011,47122, 9983,71805.5, 2414491,3751
95.000024, 4.999959,47737, 8765,71062, 1771720,3646
100.000035, 5.000011,47883, 10551,70482.2, 2192940,3518
105.000028, 4.999993,47374, 8818,68987.7, 2162207,3066
110.00002, 4.999992,46675, 7379,70470, 2827284,2994
115.000037, 5.000017,47504, 6935,70197.9, 4539223,2909
120.000034, 4.999997,49090, 8459,69706.8, 2757050,2821
125.000017, 4.999983,49504, 7741,70706.8, 2116055,2907
130.00001, 4.999993,49798, 9165,71819.1, 1812211,2960
135.000038, 5.000028,49655, 8158,73679.1, 1780330,2948
140.000035, 4.999997,49211, 9704,72789.2, 2203916,2880
145.000006, 4.999971,49551, 9283,72552, 2203916,2889
150.000136, 5.00013,48995, 6247,72073.4, 1881096,2606
155.000131, 4.999995,49562, 6815,71754.6, 2023218,2575
160.000025, 4.999894,49322, 8115,71262.7, 1544541,2595
165.000016, 4.999991,49213, 8115,72586.2, 2463114,2557
170.000158, 5.000142,48553, 7336,72668.8, 1978171,2397
175.000035, 4.999877,48443, 6421,72279.6, 1841114,2458
180.00002, 4.999985,49064, 6421,72768.4, 2122380,2246
185.00001, 4.99999,49130, 8464,74332.1, 1874176,2428
190.000006, 4.999996,48173, 8788,73845.8, 2041142,2321
195.000122, 5.000116,47908, 7997,71651.1, 2127400,2171
200.000013, 4.999891,47323, 7763,73176.5, 2405163,2206
205.000022, 5.000009,48481, 6786,73233.7, 1747235,2082
210.00002, 4.999998,48961, 7849,72936.7, 2056028,2091
215.000028, 5.000008,50083, 6959,72091.8, 2564204,2186
220.000041, 5.000013,50676, 7504,73308.5, 2263747,2164
225.00001, 4.999969,50212, 10668,73215.2, 2032887,2096
230.000027, 5.000017,49404, 10008,73666.8, 2294431,2074
235.000025, 4.999998,49568, 10159,72733.4, 2235146,2069
240.00012, 5.000095,49843, 8609,72842.2, 2851217,1987
245.000135, 5.000015,49949, 9397,73077.9, 3184996,2016
250.000119, 4.999984,50019, 9393,73758.6, 3184996,1997
255.000068, 4.999949,49621, 10145,74303.1, 2394527,1922
260.000036, 4.999968,49561, 10574,73997.9, 2805575,1778
265.000805, 5.000769,49321, 9636,74062.1, 2400422,1829
270.000032, 4.999227,49367, 9783,73986.6, 3162651,1717
275.000027, 4.999995,49087, 7250,74081.6, 2859716,1777
280.00006, 5.000033,48652, 8538,72840.9, 3647349,1697
285.001736, 5.001676,48319, 8331,73695.4, 2634022,1688
290.000058, 4.998322,48201, 7585,73933.4, 2503242,1548
295.000091, 5.000033,48919, 8535,75189.7, 2311953,1562
300.000231, 5.00014,49396, 6410,75295.5, 2674496,1595
301.027391, 1.02716,10313, 6410,74535.3, 2674496,298

