elapsed, window, total, successful, failed
5.000099, 5.000099, 58972, 46798, 12174
10.000082, 4.999983, 51198, 42756, 8442
15.000242, 5.00016, 51244, 42775, 8469
20.000041, 4.999799, 49668, 41812, 7856
25.000062, 5.000021, 51375, 43193, 8182
30.000122, 5.00006, 51665, 44001, 7664
35.000019, 4.999897, 49554, 41932, 7622
40.000129, 5.00011, 49608, 42352, 7256
45.000237, 5.000108, 49796, 42403, 7393
50.000029, 4.999792, 50122, 42719, 7403
55.000202, 5.000173, 48936, 41675, 7261
60.000026, 4.999824, 49821, 42149, 7672
65.000834, 5.000808, 46852, 39814, 7038
70.001088, 5.000254, 48554, 41075, 7479
75.000117, 4.999029, 47688, 40668, 7020
80.000046, 4.999929, 47185, 40176, 7009
85.000154, 5.000108, 47229, 40028, 7201
90.000017, 4.999863, 47134, 40384, 6750
95.000145, 5.000128, 48151, 41003, 7148
100.000021, 4.999876, 46614, 39690, 6924
105.000198, 5.000177, 47159, 40455, 6704
110.000103, 4.999905, 46152, 38908, 7244
115.000024, 4.999921, 45969, 39248, 6721
120.000038, 5.000014, 46485, 39511, 6974
125.000022, 4.999984, 44998, 38164, 6834
130.000418, 5.000396, 46000, 39410, 6590
135.000013, 4.999595, 45014, 37964, 7050
140.000099, 5.000086, 44851, 38239, 6612
145.000105, 5.000006, 44367, 37741, 6626
150.000027, 4.999922, 44750, 37848, 6902
155.000221, 5.000194, 41865, 35471, 6394
160.000244, 5.000023, 43666, 37154, 6512
165.000024, 4.99978, 43833, 37016, 6817
170.000206, 5.000182, 43401, 37054, 6347
175.000118, 4.999912, 41140, 34772, 6368
180.000044, 4.999926, 43554, 36717, 6837
181.023932, 1.023888, 8639, 7348, 1291
