elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000055, 5.000055, 13878, 259, 12135.6, 6169, 24113, 107603, 212207, 315473, 9182
10.000015, 4.99996, 15292, 282, 13565.6, 6379, 26739, 139955, 246425, 383847, 4637
15.000147, 5.000132, 15222, 272, 15091.8, 6528, 40417, 175728, 290546, 406061, 3415
20.000119, 4.999972, 16705, 281, 15570.7, 6595, 53075, 172832, 280880, 441110, 3325
25.000613, 5.000494, 16255, 260, 15942.1, 6867, 54569, 177153, 298379, 450900, 2922
30.000024, 4.999411, 17787, 265, 15255.5, 6912, 47734, 167734, 308045, 397482, 2718
35.000106, 5.000082, 16659, 229, 16092.9, 6798, 56370, 182830, 292806, 373898, 2733
40.000212, 5.000106, 16960, 215, 16511.5, 7052, 59720, 188626, 314246, 446191, 2409
45.000027, 4.999815, 16879, 233, 17207.0, 7402, 69448, 190820, 341123, 621928, 2235
50.000081, 5.000054, 18046, 233, 16851.3, 7658, 66132, 186366, 352304, 553039, 2117
55.00005, 4.999969, 16952, 266, 16548.6, 7502, 59470, 189995, 324557, 445859, 2281
60.000049, 4.999999, 17348, 321, 17179.8, 7677, 69382, 193656, 306896, 395551, 1981
65.000233, 5.000184, 16919, 303, 18572.8, 8599, 83677, 210838, 319300, 451474, 1763
70.000077, 4.999844, 18593, 208, 16736.7, 7243, 66222, 183008, 346971, 589862, 1739
75.000152, 5.000075, 17776, 230, 17588.7, 7821, 71078, 204130, 320249, 471758, 1774
80.000255, 5.000103, 17984, 230, 17743.4, 8138, 71287, 195746, 344305, 585692, 1745
85.000109, 4.999854, 17323, 282, 18900.9, 8528, 86340, 212488, 369598, 585692, 1548
90.000011, 4.999902, 17275, 253, 18576.1, 8458, 82454, 215220, 338463, 427609, 1598
95.000022, 5.000011, 17763, 258, 17849.9, 7905, 77511, 194343, 330566, 480517, 1539
100.00004, 5.000018, 17659, 295, 19006.1, 9601, 84601, 212299, 362480, 492968, 1560
105.000154, 5.000114, 18035, 283, 18866.3, 8626, 82349, 211099, 350106, 527711, 1476
110.000033, 4.999879, 17122, 299, 19457.6, 9061, 97269, 210910, 322268, 373315, 1425
115.000283, 5.00025, 18279, 234, 17862.7, 7758, 78838, 195745, 305029, 353377, 1340
120.000145, 4.999862, 16950, 275, 19034.3, 8221, 86579, 220657, 344984, 435827, 1391
125.00028, 5.000135, 17286, 252, 18856.1, 8656, 78389, 225032, 357293, 592888, 1208
130.000059, 4.999779, 16365, 244, 20102.3, 8860, 94653, 239649, 379904, 474295, 1222
135.000026, 4.999967, 17525, 221, 18812.7, 10456, 84898, 215607, 334295, 443987, 1239
140.000146, 5.00012, 17742, 304, 19051.7, 9962, 82921, 222673, 359916, 547434, 1227
145.000035, 4.999889, 18156, 270, 18023.5, 9516, 78959, 195770, 335942, 433511, 1371
150.00025, 5.000215, 16989, 257, 19527.9, 9733, 97894, 213273, 330062, 433511, 1226
155.000041, 4.999791, 17498, 250, 19417.3, 9761, 90644, 223406, 375462, 554466, 1200
160.000053, 5.000012, 17224, 254, 18683.7, 8523, 82278, 214711, 326141, 446452, 1238
165.000015, 4.999962, 17593, 254, 18612.7, 9169, 83174, 212263, 338252, 446452, 1237
170.000081, 5.000066, 17355, 236, 19746.5, 10273, 94903, 222328, 342510, 574598, 1190
175.000251, 5.00017, 16671, 265, 20551.0, 10864, 99756, 242850, 402169, 507971, 1117
180.000195, 4.999944, 17162, 282, 19653.8, 10735, 95767, 222666, 328062, 401605, 994
181.021903, 1.021708, 3187, 282, 19285.8, 10735, 89188, 221677, 327512, 443543, 239
