elapsed, window, n, min, mean, max, errors
5.000024, 5.000024,40990, 6180,33909.5, 107999,17495
10.000334, 5.00031,49265, 6103,33911.8, 90949,10568
15.000059, 4.999725,49835, 5978,34157.1, 89534,8905
20.000019, 4.99996,51401, 6249,34106.8, 89534,8397
25.000023, 5.000004,51059, 5921,34085.9, 90230,7994
30.000114, 5.000091,51517, 6595,34252.6, 89444,7753
35.000011, 4.999897,52531, 6180,34187.5, 82360,7753
40.000006, 4.999995,52087, 6021,34145.5, 90086,7505
45.000041, 5.000035,51354, 6270,34309.8, 89771,7350
50.001404, 5.001363,53255, 6494,34106.3, 86137,7454
55.00016, 4.998756,52967, 6140,34087.7, 77725,7364
60.000025, 4.999865,51657, 6293,34260.5, 86592,7147
65.000058, 5.000033,52479, 6339,34147.2, 96786,7023
70.00008, 5.000022,52455, 6070,34168.5, 82435,7265
75.001009, 5.000929,52633, 5950,34277.7, 89273,7259
80.000025, 4.999016,52454, 6612,34284.5, 83687,7216
85.000059, 5.000034,52996, 6111,34250.7, 82776,7265
90.000038, 4.999979,53007, 6111,34145.3, 80502,7054
95.000042, 5.000004,52129, 6067,34203.8, 103186,6859
100.00007, 5.000028,52126, 6421,34123.3, 87526,6949
105.000023, 4.999953,52703, 6316,34184.1, 77022,7120
110.000077, 5.000054,53070, 6219,34112.5, 77043,7029
115.000501, 5.000424,52570, 6032,34165.7, 79536,7008
120.000031, 4.99953,53173, 5958,34260.6, 90662,6975
125.000063, 5.000032,52697, 6138,34217, 81993,6973
130.000038, 4.999975,51775, 6170,34296.1, 81993,6939
135.000019, 4.999981,52309, 6378,34309.2, 75709,6898
140.000022, 5.000003,52844, 6290,34154.6, 78759,6890
145.000105, 5.000083,53009, 5960,34238.3, 80022,6891
150.000023, 4.999918,52499, 6275,34317, 77458,6768
155.000052, 5.000029,53224, 6204,34360, 78265,6884
160.000645, 5.000593,53077, 6129,34297.9, 85392,6844
165.000154, 4.999509,52994, 6417,34321, 88605,7047
170.000786, 5.000632,53022, 6215,34341.5, 88605,6770
175.000032, 4.999246,51990, 6398,34460.4, 93327,6931
180.000193, 5.000161,52307, 6219,34375.8, 93788,6830
181.023259, 1.023066,8975, 6219,34422.1, 1043831,1216

