elapsed, window, total, successful, failed
5.000505, 5.000505,446715,411855,34860
10.000038, 4.999533,391628,375646,15982
15.000544, 5.000506,387135,371212,15923
20.000478, 4.999934,384422,369977,14445
25.000064, 4.999586,379691,365367,14324
30.000636, 5.000572,377434,363137,14297
35.000498, 4.999862,374207,359923,14284
40.000215, 4.999717,369619,355305,14314
45.000057, 4.999842,368771,354572,14199
50.000048, 4.999991,366080,352032,14048
55.001463, 5.001415,361054,347154,13900
60.000102, 4.998639,359279,345355,13924
65.000043, 4.999941,354847,341306,13541
70.000154, 5.000111,352544,338776,13768
75.000007, 4.999853,347273,333287,13986
80.000509, 5.000502,344180,330566,13614
85.000101, 4.999592,341546,327911,13635
90.000069, 4.999968,338204,324656,13548
95.000187, 5.000118,336356,322885,13471
100.000029, 4.999842,332509,319091,13418
105.000223, 5.000194,329223,315961,13262
110.000118, 4.999895,328141,315131,13010
115.000503, 5.000385,323355,310079,13276
120.000328, 4.999825,321609,308357,13252
125.00156, 5.001232,318486,305230,13256
130.000193, 4.998633,316181,302961,13220
135.000514, 5.000321,313536,300312,13224
140.000037, 4.999523,310400,297251,13149
145.000055, 5.000018,308812,295780,13032
150.00035, 5.000295,306536,293275,13261
155.000267, 4.999917,303425,290166,13259
160.000158, 4.999891,301348,288132,13216
165.000199, 5.000041,301213,288014,13199
170.000329, 5.00013,297195,284063,13132
175.000213, 4.999884,295193,282032,13161
180.000054, 4.999841,292760,279633,13127
181.032264, 1.03221,46543,44284,2259

