elapsed, window, n, min, mean, max, errors
5.000474, 5.000474,60564, 11518,25722.1, 52775,0
10.000889, 5.000415,58829, 11892,25910.1, 56956,0
15.001174, 5.000285,58651, 12380,25896.9, 55834,0
20.001887, 5.000713,58338, 12303,26086.9, 65729,0
25.000059, 4.998172,57944, 12160,26030.8, 56093,0
30.000024, 4.999965,57399, 12591,25892.9, 54422,0
35.000892, 5.000868,57931, 11640,25940.9, 54206,0
40.000889, 4.999997,59216, 11919,25925.5, 55325,0
45.000371, 4.999482,59403, 12370,25642.5, 49153,0
50.000894, 5.000523,57737, 12337,25929.2, 58946,0
55.00085, 4.999956,57696, 12040,25956.7, 51483,0
60.000936, 5.000086,58116, 11550,25901.4, 51479,0
65.00004, 4.999104,58666, 11723,25810.6, 53382,0
70.000842, 5.000802,58190, 11864,25885.1, 60785,0
75.000892, 5.00005,58416, 12595,26023.9, 52403,0
80.00089, 4.999998,58062, 12323,25896.8, 50289,0
85.002783, 5.001893,57244, 12296,26109.5, 54951,0
90.000053, 4.99727,58661, 12429,25924.4, 52099,0
95.001889, 5.001836,58930, 12307,25967.8, 57209,0
100.000893, 4.999004,57955, 8836,25961.4, 56643,0
105.0001, 4.999207,57750, 9449,26101.3, 53754,0
110.00025, 5.00015,57795, 11899,25981.5, 55635,0
115.000892, 5.000642,57351, 12686,26108.2, 54094,0
120.000889, 4.999997,58195, 12542,25781.3, 55462,0
125.000016, 4.999127,57690, 13003,26150.2, 53101,0
130.000923, 5.000907,58967, 11513,25925.2, 55822,0
135.000018, 4.999095,58407, 12693,25934.7, 52775,0
140.000894, 5.000876,57446, 11937,26215.1, 51572,0
145.000891, 4.999997,57519, 12241,26183.8, 59258,0
150.001059, 5.000168,57353, 12623,26033.4, 52569,0
155.00189, 5.000831,58399, 8147,25885.9, 53918,0
160.00002, 4.99813,58489, 9088,25918.3, 56130,0
165.00151, 5.00149,57757, 8746,25946.2, 54581,0
170.002531, 5.001021,57895, 8890,25980.3, 51855,0
175.00043, 4.997899,57301, 12217,26191.2, 59898,0
180.00189, 5.00146,57369, 10073,26231.9, 58062,0
185.000889, 4.998999,58561, 12214,25998.9, 57449,0
190.001462, 5.000573,58548, 11713,25781.3, 51404,0
195.00189, 5.000428,58680, 12487,25955.9, 55860,0
200.000105, 4.998215,57817, 12374,25855.4, 63611,0
205.000018, 4.999913,58557, 11806,25730.1, 61026,0
210.000889, 5.000871,58164, 11861,25996.8, 54640,0
215.000058, 4.999169,58478, 9947,25991.7, 54336,0
220.000888, 5.00083,58347, 11560,26129.5, 56147,0
225.000196, 4.999308,57852, 12593,26081.3, 56598,0
230.000894, 5.000698,57554, 11652,26058.6, 56598,0
235.001886, 5.000992,58698, 12381,25616.5, 49969,0
240.001175, 4.999289,57997, 11794,25968.5, 63610,0
245.000887, 4.999712,58947, 12217,26020.5, 56353,0
250.000129, 4.999242,58701, 12768,26082.8, 63582,0
255.001394, 5.001265,57860, 12317,25973.9, 54207,0
260.000014, 4.99862,57610, 11067,26203.7, 53976,0
265.001711, 5.001697,58075, 11067,26032.4, 56999,0
270.000953, 4.999242,57822, 11898,26071.2, 56999,0
275.00003, 4.999077,57138, 9921,26267, 55527,0
280.000062, 5.000032,57785, 10680,26016.8, 55527,0
285.000108, 5.000046,58776, 12000,25819.6, 49407,0
290.000166, 5.000058,58318, 12122,25785.8, 56644,0
295.00089, 5.000724,57914, 8670,25940.1, 58053,0
300.000287, 4.999397,58461, 12655,25787.5, 49258,0
301.022458, 1.022171,9818, 12655,25672.9, 49258,0

