elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000084, 5.000084, 16980, 10645, 47095.7, 48354, 70523, 79369, 92860, 114615, 7537
10.000019, 4.999935, 14793, 10645, 46214.4, 47650, 69175, 75304, 83296, 91864, 7714
15.000064, 5.000045, 15673, 10166, 46041.0, 47456, 68858, 75054, 80900, 87317, 7933
20.000078, 5.000014, 14892, 8995, 46318.5, 47803, 69096, 75484, 81917, 90933, 7805
25.000018, 4.99994, 15138, 9453, 46019.3, 47709, 68891, 75333, 81087, 95371, 7765
30.000351, 5.000333, 14977, 10530, 46091.0, 47455, 69240, 75864, 82429, 90554, 7907
35.000215, 4.999864, 15074, 9843, 45950.4, 47334, 68799, 75109, 81240, 90396, 7870
40.000349, 5.000134, 15483, 9926, 46058.0, 47543, 69060, 75829, 83093, 91286, 7998
45.000165, 4.999816, 15353, 8109, 46170.4, 47771, 69278, 75033, 82055, 86430, 7889
50.000102, 4.999937, 15320, 9953, 46272.5, 47670, 69122, 75616, 82303, 89860, 7885
55.000161, 5.000059, 15388, 9223, 46268.3, 47545, 68935, 75293, 82054, 118614, 7946
60.000188, 5.000027, 15204, 9917, 46175.8, 47586, 69056, 75170, 81818, 94170, 7887
65.000105, 4.999917, 15280, 10207, 46415.6, 47785, 69308, 75303, 82430, 91517, 7826
70.000204, 5.000099, 15097, 9490, 46275.9, 47901, 69399, 75734, 82830, 105687, 7942
75.000024, 4.99982, 15439, 9490, 46508.7, 48111, 69597, 76153, 83633, 95902, 7930
80.000397, 5.000373, 15485, 9731, 46382.4, 47925, 69311, 76315, 82861, 102410, 7930
85.000484, 5.000087, 14925, 9621, 46488.2, 47913, 69585, 75774, 83294, 108134, 7612
90.000011, 4.999527, 15504, 8762, 46561.7, 48170, 69266, 75363, 83283, 104581, 7963
95.000012, 5.000001, 14732, 9682, 46047.2, 47426, 69103, 75987, 83649, 91819, 7693
100.00011, 5.000098, 15167, 9429, 46409.3, 47805, 69481, 76181, 85476, 119393, 7876
105.000152, 5.000042, 15306, 8533, 46726.1, 48122, 69676, 76217, 83386, 89143, 8062
110.000037, 4.999885, 15477, 9518, 46517.4, 48002, 69325, 75977, 84065, 92056, 8017
115.000389, 5.000352, 15615, 10229, 46421.4, 47822, 69614, 76462, 83594, 92411, 8097
120.00026, 4.999871, 15444, 10693, 46746.0, 48224, 69770, 76534, 82657, 109008, 7799
125.000069, 4.999809, 15150, 9746, 46567.3, 48010, 69637, 76748, 83586, 109008, 7771
130.001097, 5.001028, 15578, 9746, 46836.4, 48277, 69522, 76233, 82997, 91036, 8126
135.000336, 4.999239, 15491, 9105, 46918.8, 48599, 69805, 76430, 83189, 93000, 8073
140.000066, 4.99973, 15185, 10025, 47257.4, 48735, 70473, 76696, 84804, 119398, 8076
145.000053, 4.999987, 15145, 10252, 47033.7, 48442, 70406, 76872, 84913, 109835, 7792
150.000362, 5.000309, 15122, 9205, 46903.1, 48337, 70094, 76962, 83712, 88901, 7981
155.000468, 5.000106, 15347, 10371, 47018.4, 48499, 70146, 76949, 85621, 112870, 8126
160.000061, 4.999593, 15225, 10147, 46968.7, 48519, 69998, 76781, 85073, 97236, 7980
165.000174, 5.000113, 15329, 9071, 47252.8, 48869, 70449, 77270, 85560, 103482, 8039
170.000119, 4.999945, 15510, 10508, 47280.4, 48698, 70448, 77187, 83850, 90510, 8105
175.000158, 5.000039, 15130, 10500, 47193.7, 48512, 70635, 77288, 84160, 92518, 7890
180.001097, 5.000939, 15817, 10500, 47236.3, 48545, 70535, 77324, 84653, 97710, 8089
181.023328, 1.022231, 2962, 10677, 47231.8, 48574, 70556, 77632, 84802, 98288, 1667
