elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000127, 5.000127, 21371, 5334, 24682.4, 30243, 41190, 45262, 59133, 76975, 8517
10.000043, 4.999916, 23030, 5339, 25258.4, 30521, 41768, 46818, 62103, 84046, 6324
15.000469, 5.000426, 24043, 5363, 25753.0, 30712, 42379, 48972, 62657, 86028, 5040
20.000169, 4.9997, 24562, 5363, 25785.3, 30696, 42343, 49334, 63313, 86028, 4300
25.000034, 4.999865, 25096, 5334, 26019.9, 30830, 42484, 49809, 67159, 80420, 3634
30.000008, 4.999974, 25401, 5303, 25997.4, 30870, 42396, 49510, 66690, 82438, 3158
35.000413, 5.000405, 26086, 5359, 25919.3, 30797, 41978, 47167, 61487, 76598, 2812
40.000402, 4.999989, 25880, 5366, 25990.4, 30802, 42264, 49436, 66947, 83819, 2913
45.000015, 4.999613, 26445, 5366, 26131.3, 30902, 42293, 49032, 66099, 84200, 2597
50.000008, 4.999993, 26240, 5284, 26239.9, 30994, 42491, 48906, 63835, 95056, 2380
55.000847, 5.000839, 26654, 5375, 26071.2, 30909, 42164, 48549, 65636, 83685, 2266
60.00002, 4.999173, 26677, 5334, 26179.0, 31026, 42360, 48734, 65506, 95324, 2077
65.000118, 5.000098, 26884, 5346, 26365.6, 31053, 42535, 49100, 70541, 84260, 2048
70.000194, 5.000076, 27051, 5379, 26186.8, 30950, 42208, 48067, 62596, 76884, 1991
75.000039, 4.999845, 26850, 5378, 26158.4, 30882, 42057, 48305, 65473, 88544, 1985
80.00009, 5.000051, 27001, 5326, 26073.2, 30909, 42088, 47623, 63984, 87034, 1955
85.000109, 5.000019, 27225, 5402, 26240.3, 30955, 42406, 49233, 66356, 87002, 1712
90.000036, 4.999927, 26618, 5378, 26357.9, 31137, 42459, 47833, 62388, 85822, 2111
95.000373, 5.000337, 26914, 5385, 26208.1, 30995, 42518, 47990, 64164, 84452, 2028
100.000068, 4.999695, 26910, 5306, 26411.1, 31126, 42518, 48372, 66580, 86198, 1711
105.000099, 5.000031, 26978, 5361, 26379.9, 31185, 42465, 48233, 64349, 82732, 1636
110.000194, 5.000095, 27204, 5380, 26380.6, 31066, 42605, 48973, 71413, 87772, 1654
115.00001, 4.999816, 27040, 5425, 26316.5, 31096, 42463, 48191, 65649, 81161, 1729
120.000023, 5.000013, 26971, 5326, 26322.1, 31137, 42286, 47247, 61991, 88562, 1720
125.000168, 5.000145, 27244, 5386, 26408.6, 31136, 42558, 48551, 63814, 87063, 1526
130.000026, 4.999858, 27297, 5387, 26359.6, 31137, 42553, 48057, 69417, 84602, 1488
135.000013, 4.999987, 26939, 5317, 26312.8, 31046, 42674, 49099, 68480, 96629, 1464
140.000017, 5.000004, 27394, 5346, 26253.0, 31003, 42462, 47659, 64845, 78327, 1492
145.00001, 4.999993, 26972, 5339, 26331.9, 31111, 42440, 47931, 63710, 83637, 1702
150.000018, 5.000008, 27672, 5405, 26249.7, 31028, 42435, 48036, 67198, 90598, 1513
155.000029, 5.000011, 27259, 5390, 26272.2, 31050, 42437, 47254, 62658, 81667, 1440
160.00003, 5.000001, 27343, 5457, 26493.6, 31223, 42851, 49590, 68189, 84882, 1399
165.000059, 5.000029, 27614, 5336, 26505.3, 31242, 42761, 48616, 65261, 84200, 1303
170.000136, 5.000077, 27145, 5401, 26759.4, 31398, 42919, 48005, 67470, 84591, 1314
175.000021, 4.999885, 27330, 5335, 26654.0, 31389, 43052, 48490, 63977, 79690, 1413
180.000075, 5.000054, 26990, 5465, 26721.8, 31397, 43126, 48906, 66803, 78582, 1362
185.000031, 4.999956, 27125, 5397, 26567.2, 31285, 43187, 49345, 67352, 88143, 1485
190.000015, 4.999984, 27082, 5432, 26790.3, 31407, 43103, 48749, 68253, 104577, 1364
195.000011, 4.999996, 27323, 5427, 26875.9, 31515, 43238, 49510, 66819, 87099, 1226
200.000025, 5.000014, 26774, 5424, 26757.8, 31441, 43330, 50558, 69321, 82049, 1479
205.000008, 4.999983, 27000, 5355, 26913.0, 31589, 43325, 50569, 70925, 88745, 1358
210.000042, 5.000034, 27151, 5250, 26954.2, 31571, 43297, 50069, 66698, 84441, 1364
215.000097, 5.000055, 27136, 5420, 26973.0, 31619, 43257, 49392, 65354, 85036, 1422
220.000854, 5.000757, 27193, 5293, 26955.0, 31662, 43619, 50374, 67698, 82037, 1324
225.00001, 4.999156, 26954, 5391, 26901.7, 31547, 43553, 49591, 64267, 83315, 1422
230.00002, 5.00001, 27105, 5428, 26948.2, 31580, 43405, 49227, 64628, 82230, 1232
235.000102, 5.000082, 27059, 5412, 27067.5, 31649, 43498, 49343, 65399, 87763, 1384
240.000386, 5.000284, 27195, 5439, 27053.3, 31548, 43788, 51059, 68757, 87763, 1207
245.000033, 4.999647, 27283, 5429, 27092.5, 31660, 43431, 49589, 68757, 85521, 1166
250.00005, 5.000017, 26973, 5429, 27095.9, 31682, 43662, 49816, 67707, 84510, 1320
255.000123, 5.000073, 27254, 5389, 27244.3, 31765, 43765, 49777, 65187, 85641, 961
260.000031, 4.999908, 27163, 5389, 27189.0, 31769, 43822, 50391, 69356, 91879, 1036
265.00002, 4.999989, 26845, 5377, 27324.1, 31773, 44262, 53046, 68965, 84439, 1016
270.000015, 4.999995, 27382, 5426, 27288.8, 31718, 44058, 51453, 68043, 96946, 989
275.000153, 5.000138, 26908, 5412, 27216.9, 31676, 44140, 51108, 66498, 85949, 1222
280.000061, 4.999908, 26525, 5384, 27290.5, 31816, 44119, 51697, 70775, 89408, 1427
285.000017, 4.999956, 26556, 5386, 27505.1, 31878, 44511, 52551, 70489, 82165, 1250
290.000025, 5.000008, 26818, 5347, 27393.3, 31757, 44302, 52241, 69396, 94521, 1146
295.000067, 5.000042, 26946, 5392, 27548.4, 31824, 44393, 51373, 69601, 85067, 996
300.000038, 4.999971, 26710, 5498, 27707.0, 32031, 44637, 52833, 69710, 90504, 1086
301.019482, 1.019444, 4756, 5544, 27720.2, 32045, 44780, 53463, 69847, 90504, 140
