elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000105, 5.000105, 1570, 12970, 58465.4, 57961, 84108, 110889, 131342, 188839, 3038
10.000048, 4.999943, 1926, 9951, 57276.3, 57945, 80420, 90399, 111172, 125288, 3038
15.000234, 5.000186, 2073, 11868, 57139.1, 58054, 79934, 90024, 104846, 114954, 3031
20.000023, 4.999789, 2048, 12246, 57633.0, 58597, 80455, 89778, 109376, 115665, 3061
25.000043, 5.00002, 2228, 11634, 57147.3, 58404, 79350, 86908, 97998, 122754, 3035
30.000168, 5.000125, 2094, 11634, 57882.9, 58536, 80700, 91737, 111989, 123821, 3027
35.000006, 4.999838, 2177, 9566, 57783.1, 58622, 81390, 91377, 102013, 112918, 2963
40.00002, 5.000014, 2122, 11341, 57617.8, 58319, 80830, 89915, 102013, 123170, 2994
45.000036, 5.000016, 2170, 10925, 57556.5, 58539, 80447, 90005, 100265, 120770, 3093
50.000107, 5.000071, 2166, 10925, 58048.1, 59029, 80747, 90211, 97631, 108193, 3036
55.000193, 5.000086, 2247, 11757, 57980.8, 58875, 81715, 91912, 102213, 108096, 3007
60.00067, 5.000477, 2243, 10964, 57508.7, 58440, 80221, 88869, 100822, 109882, 3116
65.001595, 5.000925, 2274, 11588, 57087.2, 57965, 80020, 87866, 104938, 125331, 2984
70.000052, 4.998457, 2223, 12104, 57463.2, 58530, 80652, 93197, 114215, 123598, 2981
75.000035, 4.999983, 2282, 12873, 57418.3, 57889, 79845, 90666, 107580, 116520, 3031
80.000027, 4.999992, 2234, 11752, 58085.5, 59028, 81442, 91182, 103400, 111055, 3148
85.000044, 5.000017, 2161, 11752, 57136.7, 58182, 79525, 89488, 100435, 108547, 2988
90.000074, 5.00003, 2120, 13622, 57475.0, 58134, 80595, 89054, 100188, 121922, 3011
95.000007, 4.999933, 2153, 12917, 57605.3, 58422, 80669, 89446, 104022, 119371, 2901
100.000058, 5.000051, 2290, 12917, 57333.1, 57679, 79927, 90096, 102146, 114786, 2971
105.000036, 4.999978, 2245, 10546, 57422.0, 57873, 81161, 89821, 104707, 120104, 3002
110.00044, 5.000404, 2220, 11721, 57626.6, 58596, 80398, 88897, 104707, 119954, 2988
115.000045, 4.999605, 2292, 11721, 57761.8, 58510, 79727, 90233, 106264, 125518, 3102
120.000019, 4.999974, 2151, 13429, 58085.5, 59065, 80317, 89325, 101797, 104184, 2922
125.000071, 5.000052, 2238, 8581, 58052.5, 58672, 80495, 90340, 99317, 104184, 2962
130.001487, 5.001416, 2192, 12093, 58156.2, 58966, 81559, 91178, 98499, 114030, 2808
135.00002, 4.998533, 2380, 11943, 57983.4, 58956, 81776, 91720, 109970, 117921, 2958
140.000047, 5.000027, 2225, 12552, 57819.8, 58384, 80846, 90717, 99312, 109040, 2993
145.000053, 5.000006, 2245, 10818, 58087.8, 58827, 81031, 89765, 101161, 111194, 2976
150.000183, 5.00013, 2254, 11707, 57335.4, 58568, 80307, 88788, 100291, 113620, 2925
155.000062, 4.999879, 2217, 11560, 57764.0, 58636, 80952, 90481, 100291, 109746, 2894
160.000157, 5.000095, 2194, 11695, 56930.0, 57618, 79899, 90545, 98599, 114914, 2793
165.000013, 4.999856, 2140, 10828, 57489.6, 58215, 78774, 89319, 102502, 111677, 3002
170.000005, 4.999992, 2167, 10828, 57816.4, 59226, 80088, 89209, 102112, 103864, 2948
175.000186, 5.000181, 2188, 13570, 57717.4, 58548, 80141, 89976, 98237, 105126, 3027
180.00009, 4.999904, 2165, 12593, 57513.2, 58343, 80070, 89898, 98710, 115213, 3041
185.000028, 4.999938, 2122, 12383, 57320.8, 58480, 80094, 89180, 97032, 100846, 3001
190.000073, 5.000045, 2197, 11910, 57960.8, 58766, 81641, 90273, 102306, 109140, 2874
195.000018, 4.999945, 2148, 12506, 57507.9, 58609, 79930, 91264, 100986, 106361, 2965
200.000239, 5.000221, 2245, 11819, 57955.1, 58794, 81352, 90204, 100543, 105992, 2947
205.000118, 4.999879, 2139, 14177, 58350.6, 59004, 81490, 91839, 101751, 105496, 2960
210.001515, 5.001397, 2223, 14677, 57470.3, 58625, 79078, 89119, 101723, 119511, 2891
215.000075, 4.99856, 2181, 12862, 57520.5, 58395, 80133, 89903, 114404, 127976, 2975
220.000143, 5.000068, 2193, 11976, 57275.4, 58317, 80403, 89448, 102568, 123246, 2844
225.000011, 4.999868, 2137, 14695, 57881.4, 58603, 80072, 88298, 97841, 104950, 2991
230.000125, 5.000114, 2093, 14374, 58134.3, 58940, 80588, 87891, 100676, 106308, 2940
235.000141, 5.000016, 2157, 14649, 57479.9, 58261, 80190, 88356, 100691, 114117, 2927
240.000655, 5.000514, 2032, 14484, 57281.7, 58175, 80156, 91832, 107067, 114214, 2889
245.000029, 4.999374, 2154, 11450, 58004.9, 58765, 81088, 91384, 100530, 105229, 2993
250.000233, 5.000204, 2210, 12609, 57689.6, 58496, 80065, 89676, 101176, 103646, 3001
255.000052, 4.999819, 2216, 12609, 57475.9, 58338, 81069, 92218, 101946, 111030, 2992
260.000036, 4.999984, 2146, 12814, 57418.8, 58523, 80591, 89842, 101599, 109414, 2965
265.00008, 5.000044, 2172, 12734, 57465.8, 58228, 80039, 88524, 98537, 101125, 3069
270.000018, 4.999938, 2184, 12526, 57549.7, 58540, 80122, 88922, 99432, 112271, 3006
275.000175, 5.000157, 2121, 8850, 57841.5, 58937, 80336, 90469, 99156, 108394, 2934
280.000274, 5.000099, 2159, 8850, 58459.4, 59039, 81108, 90910, 102904, 105239, 2998
285.001522, 5.001248, 2216, 13013, 57777.0, 58290, 80682, 93019, 105500, 118686, 2946
290.000039, 4.998517, 2214, 13674, 59615.8, 60275, 83526, 95139, 105692, 124137, 2827
295.000032, 4.999993, 2267, 11927, 59467.8, 60011, 84690, 97557, 109094, 122824, 2794
300.000541, 5.000509, 2245, 13024, 60056.8, 61171, 84414, 99014, 113360, 118252, 2766
301.032459, 1.031918, 432, 13024, 59673.8, 60796, 84130, 98618, 113360, 118252, 470
