elapsed, window, n, min, mean, max, errors
5.000046, 5.000046,70291, 16472,33111.5, 63525,40664
10.000023, 4.999977,75064, 13516,32899.5, 64380,47741
15.000848, 5.000825,68835, 13516,33178.6, 66371,41658
20.000026, 4.999178,69226, 14785,33246.2, 68438,42694
25.000045, 5.000019,44499, 13914,37624.9, 1088863,25529
30.000882, 5.000837,12415, 15474,121856, 1105867,5790
35.000906, 5.000024,12419, 17044,131936, 1106821,5508
40.000883, 4.999977,12382, 15566,134807, 1106821,5630
45.00089, 5.000007,12278, 16974,132978, 1126128,5560
50.00092, 5.00003,12430, 17363,133097, 1126128,5712
55.000073, 4.999153,12431, 15845,129929, 1105903,5650
60.000224, 5.000151,12323, 15474,135062, 1104930,5618
65.000944, 5.00072,12571, 13632,127497, 1094230,5804
70.001414, 5.00047,12107, 16380,142232, 1104658,5458
75.00189, 5.000476,12437, 16173,130816, 1106491,5779
80.000884, 4.998994,12615, 16261,122855, 1107257,5837
85.000308, 4.999424,12171, 16053,130954, 1093711,5738
90.000884, 5.000576,12174, 16219,144405, 1115653,5542
95.000883, 4.999999,12258, 16710,132573, 1104632,5626
100.000888, 5.000005,12206, 16031,139445, 1108771,5564
105.000898, 5.00001,12448, 13995,128301, 1102689,5704
110.000886, 4.999988,12206, 15180,136220, 1099819,5628
115.000886, 5.0,12164, 15781,135898, 1106909,5517
120.000888, 5.000002,12131, 16680,135088, 1110920,5523
125.000886, 4.999998,12148, 16554,134331, 1108535,5674
130.000188, 4.999302,12306, 16410,137985, 1119335,5557
135.0001, 4.999912,12134, 15981,140244, 1117320,5545
140.000887, 5.000787,12361, 15537,135323, 1106771,5567
145.000108, 4.999221,12149, 14523,138064, 1111613,5580
150.000028, 4.99992,12614, 17580,130886, 1105026,5711
155.000873, 5.000845,12232, 15591,131428, 1115950,5750
160.000325, 4.999452,12176, 16725,129217, 1097945,5717
165.001887, 5.001562,12402, 16358,133133, 1110460,5664
170.000031, 4.998144,12549, 14080,128067, 1101909,5802
175.000075, 5.000044,12215, 17061,133801, 1097955,5580
180.000973, 5.000898,12353, 14714,138616, 1100429,5456
185.000836, 4.999863,12374, 16333,136191, 1110069,5514
190.001886, 5.00105,12190, 14807,134696, 1111488,5441
195.000937, 4.999051,12183, 15526,137188, 1108468,5547
200.001838, 5.000901,12111, 16658,138030, 1123672,5572
205.000917, 4.999079,12439, 13323,133418, 1113542,5794
210.001891, 5.000974,12393, 13979,133010, 1121617,5618
215.000894, 4.999003,12405, 15812,130617, 1098873,5711
220.000889, 4.999995,12534, 17649,126507, 1108504,5760
225.000501, 4.999612,12132, 14056,135456, 1108833,5622
230.000849, 5.000348,12420, 14965,134067, 1130700,5717
235.000885, 5.000036,12300, 14759,133012, 1105552,5515
240.000894, 5.000009,12293, 17024,137203, 1100037,5520
245.000897, 5.000003,12100, 15825,145672, 1104813,5442
250.000196, 4.999299,12533, 15825,130335, 1102561,5707
255.000889, 5.000693,12241, 16094,132913, 1095885,5584
260.000886, 4.999997,12054, 14333,138481, 1108720,5627
265.001924, 5.001038,12463, 16642,132701, 1101104,5594
270.001891, 4.999967,12552, 14816,125135, 1100865,5738
275.000895, 4.999004,12278, 15997,135261, 1129973,5552
280.000892, 4.999997,12116, 13316,133117, 1137992,5540
285.000335, 4.999443,12357, 13316,132192, 1099792,5805
290.000886, 5.000551,12128, 16076,139324, 1107116,5525
295.000206, 4.99932,12398, 15765,129877, 1108740,5649
300.000888, 5.000682,12361, 16367,131583, 1108740,5745
301.016639, 1.015751,1751, 16367,137601, 1108640,820

