elapsed, window, n, min, mean, max, errors
5.000015, 5.000015,99103, 183,12845.4, 68370,68342
10.000028, 5.000013,119997, 228,13282, 69517,46903
15.000089, 5.000061,131057, 304,13386.1, 67596,39299
20.000022, 4.999933,137280, 564,13457.7, 68124,32091
25.000134, 5.000112,139050, 292,13566.5, 72555,27232
30.00004, 4.999906,143222, 214,13662.4, 76916,25001
35.000017, 4.999977,144111, 389,13705.1, 77600,22146
40.000537, 5.00052,146572, 286,13683, 72780,20048
45.000007, 4.99947,149456, 213,13720.1, 79380,18800
50.000015, 5.000008,151903, 402,13694.2, 71378,16124
55.000223, 5.000208,153776, 297,13707.4, 76174,15274
60.000031, 4.999808,155077, 407,13818.7, 70337,14540
65.000064, 5.000033,156085, 242,13786.7, 75434,13533
70.000133, 5.000069,155598, 289,13940.2, 77096,12478
75.000022, 4.999889,155123, 302,13881.1, 72894,11955
80.000375, 5.000353,155921, 273,13927.8, 70995,11380
85.000042, 4.999667,154761, 273,13897.8, 77659,11499
90.000015, 4.999973,156244, 332,13835.8, 69487,11021
95.00015, 5.000135,157002, 254,13835.3, 71311,11223
100.000016, 4.999866,157398, 201,13817.3, 73997,10505
105.000079, 5.000063,156920, 376,13839.5, 73997,9726
110.000154, 5.000075,157378, 355,13863.6, 76488,9417
115.000195, 5.000041,159292, 447,13937.2, 78085,9289
120.000185, 4.99999,157784, 288,13976.7, 73533,9684
125.000391, 5.000206,159223, 288,13940.5, 79779,9278
130.000148, 4.999757,160119, 457,13820.7, 70423,9282
135.000096, 4.999948,159374, 629,13782.2, 72009,8745
140.000031, 4.999935,160303, 717,13776, 72067,8712
145.000296, 5.000265,160304, 277,13860, 69681,8385
150.000085, 4.999789,161368, 425,13825.5, 74981,8511
155.000028, 4.999943,160412, 336,13888.6, 74981,8736
160.00009, 5.000062,156630, 368,13989.8, 76739,8916
165.000011, 4.999921,158506, 349,14011.1, 77137,7504
170.000335, 5.000324,158616, 238,14020.2, 77668,8301
175.000182, 4.999847,160386, 238,13969.4, 74693,7892
180.000013, 4.999831,159725, 343,13925.8, 76694,7606
185.000171, 5.000158,161146, 477,13923.4, 74999,6916
190.000042, 4.999871,161163, 306,13953.9, 76021,7156
195.000008, 4.999966,159199, 228,14032.4, 76021,7830
200.00009, 5.000082,161971, 375,13941.8, 74202,7182
205.000689, 5.000599,158424, 346,13969.1, 71365,7604
210.000022, 4.999333,159578, 371,14001.9, 73885,7926
215.000018, 4.999996,158891, 371,13981.8, 73744,7616
220.00001, 4.999992,160525, 456,14046.4, 78233,7112
225.000007, 4.999997,160588, 353,14028.3, 70301,7385
230.000151, 5.000144,160789, 279,14042.6, 74245,7007
235.000016, 4.999865,159900, 279,14029, 77149,6896
240.000104, 5.000088,159993, 279,14011.8, 78802,6884
245.00014, 5.000036,161230, 368,13998.5, 79215,6396
250.000142, 5.000002,161502, 360,14023.6, 73187,6345
255.000024, 4.999882,161454, 360,14022.1, 73353,6601
260.000007, 4.999983,161648, 353,14041.5, 71720,6347
265.000029, 5.000022,160755, 568,14080.4, 75091,5992
270.000082, 5.000053,161722, 568,14021.2, 73990,6161
275.000025, 4.999943,161029, 414,14005.5, 75893,6533
280.000052, 5.000027,161200, 325,14024.6, 75982,6316
285.000158, 5.000106,160935, 395,13978.5, 76345,6653
290.000219, 5.000061,160968, 323,13989.8, 73088,6360
295.000444, 5.000225,160821, 398,13977.3, 74399,6081
300.000039, 4.999595,161966, 331,13928.6, 78503,6050
301.01799, 1.017951,31667, 331,13922.6, 78503,1362

