elapsed, window, total, successful, failed
5.001169, 5.001169, 23746, 22651, 1095
10.000214, 4.999045, 24272, 23406, 866
15.000021, 4.999807, 24371, 23674, 697
20.000039, 5.000018, 24351, 23790, 561
25.001172, 5.001133, 24392, 23916, 476
30.000137, 4.998965, 24327, 23894, 433
35.000012, 4.999875, 24446, 24069, 377
40.000013, 5.000001, 24385, 24016, 369
45.000064, 5.000051, 24482, 24156, 326
50.000301, 5.000237, 24521, 24230, 291
55.00112, 5.000819, 24592, 24284, 308
60.000787, 4.999667, 24484, 24180, 304
65.000014, 4.999227, 24511, 24241, 270
70.001174, 5.00116, 24485, 24203, 282
75.000022, 4.998848, 24571, 24276, 295
80.00052, 5.000498, 24442, 24134, 308
85.000014, 4.999494, 24530, 24276, 254
90.000021, 5.000007, 24471, 24221, 250
95.000009, 4.999988, 24489, 24280, 209
100.000165, 5.000156, 24487, 24211, 276
105.000109, 4.999944, 24510, 24242, 268
110.000008, 4.999899, 24431, 24139, 292
115.000051, 5.000043, 24385, 24146, 239
120.000123, 5.000072, 24554, 24303, 251
125.000439, 5.000316, 24563, 24345, 218
130.000365, 4.999926, 24510, 24273, 237
135.000104, 4.999739, 24480, 24268, 212
140.000736, 5.000632, 24547, 24327, 220
145.000107, 4.999371, 24597, 24408, 189
150.000028, 4.999921, 24529, 24273, 256
155.0005, 5.000472, 24438, 24233, 205
160.000092, 4.999592, 24503, 24315, 188
165.000437, 5.000345, 24523, 24372, 151
170.000032, 4.999595, 24549, 24377, 172
175.00057, 5.000538, 24594, 24408, 186
180.000122, 4.999552, 24454, 24277, 177
185.000188, 5.000066, 24405, 24250, 155
190.001106, 5.000918, 24588, 24435, 153
195.000014, 4.998908, 24508, 24341, 167
200.000391, 5.000377, 24569, 24392, 177
205.001177, 5.000786, 24557, 24438, 119
210.001017, 4.99984, 24561, 24432, 129
215.000062, 4.999045, 24439, 24303, 136
220.001164, 5.001102, 24580, 24424, 156
225.000926, 4.999762, 24542, 24389, 153
230.000041, 4.999115, 24489, 24402, 87
235.000024, 4.999983, 24432, 24338, 94
240.000063, 5.000039, 24695, 24588, 107
245.000012, 4.999949, 24613, 24476, 137
250.000096, 5.000084, 24500, 24360, 140
255.001168, 5.001072, 24520, 24371, 149
260.000012, 4.998844, 24620, 24525, 95
265.000044, 5.000032, 24613, 24521, 92
270.000952, 5.000908, 24482, 24387, 95
275.001172, 5.00022, 24538, 24465, 73
280.00117, 4.999998, 24494, 24364, 130
285.000313, 4.999143, 24550, 24452, 98
290.000014, 4.999701, 24608, 24509, 99
295.000014, 5.0, 24599, 24520, 79
300.001169, 5.001155, 24506, 24404, 102
301.016016, 1.014847, 4856, 4826, 30
