elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000075, 5.000075, 390872, 2582, 49490.6, 49960, 67834, 76216, 90679, 128550, 0
10.000125, 5.00005, 361866, 10025, 52754.2, 52849, 71091, 80846, 94673, 136347, 0
15.000678, 5.000553, 359573, 9129, 52789.4, 52945, 70921, 80146, 94465, 134294, 0
20.000278, 4.9996, 363599, 9007, 52832.6, 52855, 71712, 82101, 96846, 144366, 0
25.000582, 5.000304, 359108, 12555, 52859.3, 53019, 71173, 80390, 92770, 123787, 0
30.000115, 4.999533, 361621, 10440, 52869.8, 52996, 71231, 80749, 94209, 122723, 0
35.000048, 4.999933, 358499, 11587, 52915.1, 53073, 71261, 80396, 92783, 129899, 0
40.000074, 5.000026, 362526, 12072, 52957.0, 53044, 71484, 81159, 96950, 141909, 0
45.000429, 5.000355, 361464, 10945, 52895.7, 52988, 71398, 81144, 95320, 134271, 0
50.000455, 5.000026, 360786, 10945, 52923.8, 53036, 71332, 80344, 93230, 129531, 0
55.000037, 4.999582, 358635, 10473, 53063.3, 53188, 71398, 80747, 93967, 126317, 0
60.000041, 5.000004, 362565, 10885, 52839.9, 53036, 70737, 79319, 90613, 114126, 0
65.000222, 5.000181, 357681, 10278, 53016.1, 53108, 71454, 81046, 93568, 120782, 0
70.001145, 5.000923, 359026, 11107, 53239.3, 53288, 71884, 81738, 96511, 125096, 0
75.001327, 5.000182, 359271, 10551, 53136.4, 53218, 71552, 80964, 94092, 126047, 0
80.001076, 4.999749, 358170, 11498, 53238.2, 53289, 72063, 82038, 95783, 145918, 0
85.000028, 4.998952, 357194, 10353, 53213.2, 53229, 71969, 82612, 102537, 146600, 0
90.00065, 5.000622, 360328, 9972, 53090.4, 53155, 71670, 80995, 94572, 127621, 0
95.001582, 5.000932, 355904, 10733, 53218.6, 53279, 71865, 81063, 93246, 122766, 0
100.000481, 4.998899, 361336, 8633, 53120.0, 53149, 71844, 81350, 94570, 130940, 0
105.000282, 4.999801, 355504, 11954, 53062.2, 53207, 71514, 80420, 92972, 122569, 0
110.000152, 4.99987, 365415, 11527, 53044.8, 53147, 71404, 80492, 92957, 117607, 0
115.000411, 5.000259, 356599, 10727, 53037.3, 53142, 71475, 81210, 94397, 133744, 0
120.001128, 5.000717, 360648, 10962, 53021.2, 53147, 71259, 80539, 93070, 119759, 0
125.000075, 4.998947, 358605, 11266, 52953.0, 53069, 71334, 80541, 94137, 129325, 0
130.000035, 4.99996, 360718, 12025, 53026.0, 53095, 71569, 81299, 95941, 135286, 0
135.000694, 5.000659, 360308, 10590, 52778.8, 52859, 71174, 80357, 93273, 126879, 0
140.000081, 4.999387, 364771, 11668, 52862.4, 52889, 71516, 81212, 95537, 125545, 0
145.00001, 4.999929, 357769, 11201, 52854.6, 52893, 71595, 81210, 94434, 124188, 0
150.001389, 5.001379, 364316, 11451, 52846.1, 52898, 71559, 80765, 92707, 118463, 0
155.000136, 4.998747, 358857, 12516, 52802.0, 52812, 71627, 81428, 95854, 129372, 0
160.001438, 5.001302, 362366, 11421, 52816.8, 52914, 71360, 80389, 93126, 118344, 0
165.000053, 4.998615, 358673, 13046, 52807.2, 52933, 71055, 79913, 92811, 118800, 0
170.000025, 4.999972, 362365, 12880, 52714.0, 52834, 70987, 79909, 92822, 129269, 0
175.000022, 4.999997, 362584, 8941, 52754.9, 52862, 71050, 80521, 94189, 129213, 0
180.001264, 5.001242, 360522, 9787, 52896.0, 52976, 71266, 81465, 98843, 150903, 0
185.001143, 4.999879, 362408, 10525, 52721.0, 52757, 71315, 81911, 97290, 142830, 0
190.00151, 5.000367, 359517, 11013, 52868.3, 52843, 71957, 82335, 97926, 144513, 0
195.000207, 4.998697, 359921, 10494, 52801.3, 52830, 71577, 81848, 97534, 144513, 0
200.000191, 4.999984, 362825, 12071, 52743.1, 52845, 71188, 80426, 94459, 129221, 0
205.000431, 5.00024, 362187, 13161, 52694.2, 52733, 71416, 81449, 97462, 163858, 0
210.000875, 5.000444, 363151, 12299, 52832.1, 52802, 71800, 82186, 101087, 163858, 0
215.00283, 5.001955, 359346, 12063, 52757.8, 52818, 71453, 80980, 95604, 127069, 0
220.000114, 4.997284, 361096, 11559, 52745.7, 52736, 71637, 81908, 97191, 142078, 0
225.000212, 5.000098, 362775, 9950, 52576.8, 52639, 71310, 80823, 93958, 133068, 0
230.000577, 5.000365, 362254, 7526, 52685.4, 52757, 71338, 80808, 94777, 128458, 0
235.000147, 4.99957, 361942, 13693, 52655.3, 52675, 71386, 81141, 96072, 153377, 0
240.001363, 5.001216, 363861, 9311, 52712.1, 52717, 71883, 82200, 97026, 136746, 0
245.000822, 4.999459, 360369, 10729, 52638.8, 52623, 71591, 81938, 96515, 132572, 0
250.000969, 5.000147, 364023, 11047, 52751.1, 52779, 71481, 81565, 96949, 142452, 0
255.000015, 4.999046, 358420, 9291, 52737.0, 52682, 71898, 82420, 98871, 149503, 0
260.000213, 5.000198, 365057, 9291, 52601.0, 52617, 71294, 81032, 95949, 136582, 0
265.00001, 4.999797, 360978, 12669, 52655.7, 52765, 71132, 79996, 91641, 121567, 0
270.00004, 5.00003, 365902, 11668, 52585.2, 52641, 71302, 80751, 93122, 133937, 0
275.000365, 5.000325, 359181, 13000, 52656.3, 52573, 71710, 82907, 107863, 172485, 0
280.000223, 4.999858, 365107, 11821, 52580.2, 52575, 71489, 81496, 95925, 133511, 0
285.000189, 4.999966, 359656, 9241, 52605.9, 52654, 71333, 81188, 95530, 126639, 0
290.000676, 5.000487, 365531, 10933, 52529.4, 52553, 71400, 80945, 94441, 134018, 0
295.000141, 4.999465, 360836, 11855, 52671.3, 52700, 71416, 81454, 95020, 125245, 0
300.000012, 4.999871, 363542, 9903, 52555.5, 52610, 71353, 80850, 93487, 121438, 0
301.229519, 1.229507, 31087, 12740, 52754.6, 52745, 72044, 81928, 95552, 139999, 0
