elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.001505, 5.001505, 136191, 5448, 25730.1, 30868, 40314, 43917, 48815, 57091, 0
10.000022, 4.998517, 116861, 5358, 25720.8, 30801, 40288, 43671, 48108, 59486, 0
15.000249, 5.000227, 115948, 5393, 25618.6, 30718, 40184, 43974, 51461, 63433, 0
20.000273, 5.000024, 115987, 5502, 25760.4, 30834, 40258, 43823, 52367, 63906, 0
25.00005, 4.999777, 116611, 5504, 25743.8, 30809, 40337, 44171, 52303, 64424, 0
30.000126, 5.000076, 116820, 5397, 25710.7, 30763, 40318, 44380, 52965, 73096, 0
35.001493, 5.001367, 115401, 5433, 25733.4, 30825, 40283, 43900, 51473, 64194, 0
40.000034, 4.998541, 115787, 5451, 25694.1, 30813, 40228, 43807, 50545, 67748, 0
45.000057, 5.000023, 116097, 5341, 25828.5, 30859, 40540, 44738, 52957, 64648, 0
50.000077, 5.00002, 115929, 5370, 25761.1, 30852, 40387, 44339, 52808, 65928, 0
55.000102, 5.000025, 115978, 5423, 25756.6, 30854, 40408, 44468, 53306, 66122, 0
60.000185, 5.000083, 115779, 5422, 25941.6, 30938, 40701, 45121, 54020, 67441, 0
65.000091, 4.999906, 117080, 5437, 25622.5, 30759, 40105, 43585, 49313, 64000, 0
70.000284, 5.000193, 114896, 5372, 25842.9, 30896, 40453, 44546, 54401, 66842, 0
75.000316, 5.000032, 116652, 5331, 25686.9, 30836, 40263, 44094, 53464, 73223, 0
80.00147, 5.001154, 115277, 5429, 25645.4, 30760, 40212, 43901, 52689, 73309, 0
85.000205, 4.998735, 116176, 5446, 25672.6, 30779, 40257, 44019, 55228, 74404, 0
90.000042, 4.999837, 114914, 5434, 25797.9, 30877, 40409, 44350, 56458, 68294, 0
95.000035, 4.999993, 117416, 5378, 25714.8, 30853, 40221, 43595, 47599, 59885, 0
100.000593, 5.000558, 115357, 5461, 25534.2, 30694, 40113, 43697, 54281, 76555, 0
105.000095, 4.999502, 116883, 5458, 25737.8, 30799, 40333, 44089, 50119, 61389, 0
110.000048, 4.999953, 115922, 5432, 25767.2, 30875, 40295, 43937, 51615, 65316, 0
115.000087, 5.000039, 116168, 5453, 25760.0, 30846, 40370, 44149, 51711, 66378, 0
120.000048, 4.999961, 114794, 5445, 25733.0, 30877, 40373, 44188, 53912, 67533, 0
125.000053, 5.000005, 117425, 5347, 25522.6, 30718, 40230, 44217, 53419, 66068, 0
130.000469, 5.000416, 114761, 5439, 25623.0, 30717, 40276, 44104, 51741, 66623, 0
135.000341, 4.999872, 117042, 5415, 25635.8, 30792, 40290, 44080, 50888, 68203, 0
140.000065, 4.999724, 115076, 5331, 25713.8, 30810, 40321, 44212, 52624, 68714, 0
145.00008, 5.000015, 115566, 5306, 25729.5, 30837, 40494, 44757, 55214, 74107, 0
150.000048, 4.999968, 116297, 5362, 25785.4, 30874, 40429, 44170, 51834, 62020, 0
155.000793, 5.000745, 116603, 5398, 25697.8, 30786, 40319, 44012, 50056, 63032, 0
160.001312, 5.000519, 114194, 5397, 25894.4, 30937, 40675, 44750, 55116, 71504, 0
165.001509, 5.000197, 116578, 5474, 25680.6, 30800, 40429, 44579, 54450, 68773, 0
170.000123, 4.998614, 115132, 5494, 25753.9, 30832, 40354, 44200, 54485, 71367, 0
175.000056, 4.999933, 116494, 5375, 25802.8, 30955, 40466, 44477, 51927, 64500, 0
180.000033, 4.999977, 115599, 5432, 25814.7, 30901, 40540, 44998, 54568, 64500, 0
185.000084, 5.000051, 116269, 5452, 25753.0, 30810, 40481, 44772, 52960, 66666, 0
190.000043, 4.999959, 115454, 5435, 25651.9, 30779, 40264, 43884, 51338, 66666, 0
195.00002, 4.999977, 115498, 5317, 25827.3, 30893, 40441, 44228, 58992, 74726, 0
200.000138, 5.000118, 115791, 5451, 25907.3, 30952, 40616, 45185, 56731, 70113, 0
