elapsed, window, n, min, mean, max, errors
5.000254, 5.000254,20389, 10610,59048.2, 232219,36936
10.000034, 4.99978,23981, 9665,57785.8, 149240,36752
15.000037, 5.000003,25224, 11064,57918.1, 136450,36880
20.000141, 5.000104,26042, 8247,57860.1, 124920,36941
25.000037, 4.999896,26267, 8247,57776.7, 146441,36356
30.000038, 5.000001,26481, 11541,58130.5, 160475,37200
35.00002, 4.999982,26489, 9566,57868.4, 126160,36796
40.000037, 5.000017,26489, 10336,57950.1, 124562,36269
45.000019, 4.999982,26718, 9731,57688.7, 120770,36642
50.000259, 5.00024,26602, 10451,58204, 123858,36683
55.000138, 4.999879,26861, 10496,58133.1, 124376,36595
60.000079, 4.999941,26828, 10927,57965, 135818,36426
65.000022, 4.999943,27199, 11088,57788.7, 125331,36117
70.000214, 5.000192,26949, 9740,57964.8, 125343,35997
75.000007, 4.999793,27072, 9532,57912.5, 123258,35981
80.000141, 5.000134,27186, 11023,58180.7, 123258,37042
85.000113, 4.999972,26932, 10267,57779.8, 125161,36308
90.000127, 5.000014,26460, 9617,57943.2, 134738,35998
95.00002, 4.999893,26841, 9511,57896, 121437,35942
100.000016, 4.999996,26745, 10842,58158.5, 123269,36383
105.000133, 5.000117,27008, 10546,58002.7, 124155,35874
110.000148, 5.000015,26969, 10222,57919.5, 134861,35835
115.000096, 4.999948,26870, 9805,58097.9, 134861,35973
120.000054, 4.999958,26824, 10816,58185.9, 121912,35958
125.000022, 4.999968,26888, 8581,58135.5, 127341,36105
130.000223, 5.000201,26918, 10532,58275.3, 157250,35484
135.000011, 4.999788,27448, 10532,57994.6, 123358,35864
140.000036, 5.000025,27215, 9547,58098.6, 122169,36688
145.000578, 5.000542,26894, 10818,57799.2, 120033,36142
150.000049, 4.999471,26980, 10403,58016.7, 132243,36229
155.000086, 5.000037,26930, 10298,58174.3, 134058,35036
160.000026, 4.99994,26768, 10298,58075, 133933,35122
165.000172, 5.000146,26556, 10828,57949.7, 127970,35995
170.000038, 4.999866,26554, 9247,58057.9, 126417,35439
175.00001, 4.999972,26588, 9519,58159.5, 131038,36260
180.000019, 5.000009,26711, 10540,57861, 119806,36250
185.000066, 5.000047,26386, 11226,58348, 143853,35925
190.000273, 5.000207,26227, 11226,58115.3, 135456,35722
195.000009, 4.999736,26806, 11719,58135.6, 135456,35803
200.000086, 5.000077,26868, 11819,58348.1, 131027,35642
205.000204, 5.000118,26618, 11187,58300.4, 120883,35990
210.000207, 5.000003,26720, 8996,58263.7, 121384,35327
215.000069, 4.999862,26663, 10994,58015.8, 127976,35845
220.000017, 4.999948,26627, 11138,58073, 125523,35666
225.000237, 5.00022,26738, 10221,58206.3, 119739,35456
230.000006, 4.999769,26282, 9908,58234.9, 122194,35492
235.000192, 5.000186,26758, 11617,58030.5, 121812,35621
240.000019, 4.999827,26715, 7720,58029.1, 121518,35416
245.000019, 5.0,26572, 11077,58160, 121518,35828
250.000219, 5.0002,26501, 11089,58201.8, 121352,35672
255.000025, 4.999806,26924, 10601,58308.2, 137087,35698
260.000033, 5.000008,26586, 10582,58181.5, 131739,35543
265.00007, 5.000037,26700, 11086,58047.5, 131739,36163
270.000358, 5.000288,26640, 10455,58145.8, 126517,35811
275.000015, 4.999657,26864, 8850,57983.1, 123246,35721
280.000139, 5.000124,26730, 8850,58128.2, 125160,35966
285.00015, 5.000011,26767, 10794,58435.9, 128606,36048
290.000965, 5.000815,26639, 10333,59569.6, 136533,34543
295.000018, 4.999053,26661, 11576,60095.6, 145736,33883
300.000038, 5.00002,26439, 10322,60146.3, 145736,33569
301.033564, 1.033526,4730, 9195,59959, 1067915,5769

