elapsed, window, total, successful, failed
5.000254, 5.000254,575018,152326,422692
10.000034, 4.99978,621316,168339,452977
15.000037, 5.000003,629660,169996,459664
20.000141, 5.000104,631673,171896,459777
25.000037, 4.999896,625002,168874,456128
30.000038, 5.000001,632550,171998,460552
35.00002, 4.999982,633815,172639,461176
40.000037, 5.000017,632043,170762,461281
45.000019, 4.999982,639857,172953,466904
50.000259, 5.00024,633984,172804,461180
55.000138, 4.999879,630298,172251,458047
60.000079, 4.999941,636027,171270,464757
65.000022, 4.999943,631974,171781,460193
70.000214, 5.000192,628533,170186,458347
75.000007, 4.999793,629798,171221,458577
80.000141, 5.000134,636764,172444,464320
85.000113, 4.999972,630523,171024,459499
90.000127, 5.000014,625315,171760,453555
95.00002, 4.999893,632271,169321,462950
100.000016, 4.999996,631963,171682,460281
105.000133, 5.000117,626294,170505,455789
110.000148, 5.000015,623789,169860,453929
115.000096, 4.999948,628112,169313,458799
120.000054, 4.999958,630645,168936,461709
125.000022, 4.999968,626729,170927,455802
130.000223, 5.000201,621869,168515,453354
135.000011, 4.999788,627892,169171,458721
140.000036, 5.000025,632939,170127,462812
145.000578, 5.000542,626705,169810,456895
150.000049, 4.999471,632463,170048,462415
155.000086, 5.000037,618058,167471,450587
160.000026, 4.99994,624846,168799,456047
165.000172, 5.000146,627331,169884,457447
170.000038, 4.999866,622073,169411,452662
175.00001, 4.999972,629304,168375,460929
180.000019, 5.000009,631791,169716,462075
185.000066, 5.000047,628020,169988,458032
190.000273, 5.000207,626922,168536,458386
195.000009, 4.999736,627916,169259,458657
200.000086, 5.000077,628224,170007,458217
205.000204, 5.000118,630445,170279,460166
210.000207, 5.000003,625670,168715,456955
215.000069, 4.999862,630546,170250,460296
220.000017, 4.999948,628314,167661,460653
225.000237, 5.00022,627438,169497,457941
230.000006, 4.999769,622833,168328,454505
235.000192, 5.000186,625615,168227,457388
240.000019, 4.999827,626430,167857,458573
245.000019, 5.0,627045,168285,458760
250.000219, 5.0002,624461,169659,454802
255.000025, 4.999806,629267,168852,460415
260.000033, 5.000008,623483,169439,454044
265.00007, 5.000037,627252,169105,458147
270.000358, 5.000288,625546,167342,458204
275.000015, 4.999657,626872,168900,457972
280.000139, 5.000124,628901,168932,459969
285.00015, 5.000011,628728,169028,459700
290.000965, 5.000815,608649,174663,433986
295.000018, 4.999053,601979,174793,427186
300.000038, 5.00002,599673,176447,423226
301.033564, 1.033526,105982,31798,74184

