elapsed, window, n, min, mean, max, errors
5.000022, 5.000022,214142, 9930,72322.6, 368989,290561
10.000052, 5.00003,224565, 10013,67850.7, 206369,314280
15.000088, 5.000036,222052, 8704,67667.8, 190633,318613
20.00001, 4.999922,221678, 9563,68031.1, 228922,318674
25.000044, 5.000034,221948, 9953,68388.5, 190283,321758
30.000141, 5.000097,221780, 7841,68709.7, 204640,323447
35.000019, 4.999878,222268, 10460,68337.1, 190184,322238
40.0002, 5.000181,220876, 9188,67880.5, 205712,317989
45.000018, 4.999818,220821, 9890,68074.2, 224638,318088
50.000027, 5.000009,220739, 8614,67983.9, 222893,321305
55.000164, 5.000137,221156, 7948,68584.2, 197067,317812
60.000062, 4.999898,221567, 9988,68371.1, 212056,321086
65.000094, 5.000032,221360, 11177,68272.3, 219580,319019
70.000025, 4.999931,221256, 8794,68480.4, 199317,320635
75.00007, 5.000045,220096, 9540,68573.6, 205523,321404
80.00006, 4.99999,220933, 8479,68464.5, 224049,318173
85.000212, 5.000152,221052, 9418,68735.1, 201634,323013
90.00003, 4.999818,220359, 9166,68942.4, 191110,320973
95.000064, 5.000034,220417, 10455,68624.7, 180189,322095
100.000054, 4.99999,220093, 10400,68443.3, 199799,320889
105.000009, 4.999955,219034, 9461,68506.3, 213614,319870
110.000136, 5.000127,219934, 9623,68946, 194970,320907
115.000012, 4.999876,219552, 8201,68785.5, 188876,319093
120.000302, 5.00029,219067, 10273,68959, 203563,321206
125.000026, 4.999724,219239, 9155,68950.9, 198257,321009
130.000054, 5.000028,218607, 10157,69016.4, 183218,318876
135.000032, 4.999978,218887, 9638,68977, 204154,318517
140.001198, 5.001166,218553, 8787,68876.7, 188004,317819
145.000042, 4.998844,218415, 10220,68633.7, 209398,317881
150.000021, 4.999979,219001, 9645,69109.4, 202426,320524
155.000034, 5.000013,219239, 10254,68813.9, 212033,318778
160.000088, 5.000054,218707, 10128,68786, 196509,318131
165.000022, 4.999934,218593, 9917,69074.7, 198377,319388
170.000006, 4.999984,218159, 9401,69273.3, 202745,319306
175.000011, 5.000005,219271, 7931,69161.1, 202745,319692
180.000438, 5.000427,218161, 10478,69329.6, 187503,320338
185.000008, 4.99957,218506, 10950,68732.6, 217259,316245
190.000012, 5.000004,218053, 10810,68745.2, 223054,317797
195.000026, 5.000014,218033, 10545,69090.7, 195745,318407
200.000083, 5.000057,218089, 9783,69229.5, 196328,319323
205.00001, 4.999927,218277, 10260,68907.9, 207947,314904
210.000137, 5.000127,217545, 9450,69323.6, 207708,316847
215.000276, 5.000139,217979, 10363,69046.7, 226408,317276
220.000149, 4.999873,218453, 8781,69467.4, 205457,319973
225.000028, 4.999879,218375, 11022,69203.5, 207009,318898
230.000019, 4.999991,218280, 10506,69305.9, 202940,319083
235.000018, 4.999999,219145, 9787,68991.8, 202446,318483
240.000029, 5.000011,218619, 10398,68775.7, 194756,318146
245.000143, 5.000114,218211, 8621,68132.6, 241251,312334
250.000023, 4.99988,217470, 8927,69341.4, 187716,317591
255.000052, 5.000029,218268, 9975,69098.7, 197257,318522
260.000059, 5.000007,217839, 9330,68644.1, 204488,316658
265.000009, 4.99995,217583, 9759,69353.2, 213090,317961
270.000034, 5.000025,217350, 9057,69158, 208306,317393
275.000264, 5.00023,217142, 8595,69026.6, 219393,316522
280.000136, 4.999872,218265, 9800,69785.3, 214688,320106
285.000008, 4.999872,217279, 10353,69493.5, 223863,318449
290.000153, 5.000145,217290, 9742,69140.8, 217646,316187
295.000043, 4.99989,216092, 10556,68964.2, 210059,313489
300.000101, 5.000058,215790, 10164,69401.5, 224558,316091
301.040486, 1.040385,40664, 10164,69453, 1092517,60785

