elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000075, 5.000075, 11598, 14129, 72631.6, 72433, 102617, 127607, 151421, 174664, 34256
10.000103, 5.000028, 12005, 14013, 71545.7, 72049, 98088, 108669, 124978, 145112, 34784
15.000168, 5.000065, 11836, 16076, 71474.9, 72021, 98115, 109114, 128175, 166134, 35653
20.000266, 5.000098, 11813, 16946, 71983.0, 72395, 98185, 108982, 122871, 161159, 34288
25.000018, 4.999752, 11647, 15113, 71808.3, 72409, 98091, 108482, 121146, 139692, 34710
30.000023, 5.000005, 11695, 15492, 71701.9, 72203, 97567, 107692, 119084, 138188, 35064
35.000009, 4.999986, 11744, 14854, 71935.9, 72341, 98106, 109407, 125315, 135986, 34365
40.000285, 5.000276, 11785, 15889, 71547.9, 72175, 97523, 108554, 124168, 165528, 34521
45.000068, 4.999783, 11603, 15805, 71426.2, 71822, 97395, 107391, 121600, 137546, 35021
50.000506, 5.000438, 11359, 12726, 71891.5, 72206, 98329, 109752, 126329, 151893, 33808
55.000331, 4.999825, 11262, 13003, 71741.2, 72337, 97482, 109321, 123909, 152117, 34199
60.00005, 4.999719, 11932, 16944, 71912.4, 72557, 97284, 109022, 121980, 132926, 34843
65.000019, 4.999969, 12101, 17312, 71566.3, 72289, 97657, 109305, 127124, 154569, 34504
70.00002, 5.000001, 11950, 15346, 71578.7, 72121, 98008, 109034, 124273, 138779, 34616
75.000067, 5.000047, 11364, 15642, 71825.5, 72412, 97722, 109529, 120477, 133482, 34619
80.000197, 5.00013, 11788, 13502, 71687.5, 72307, 97276, 106810, 120423, 140082, 34776
85.001232, 5.001035, 11634, 12103, 71804.5, 72263, 98086, 109342, 123728, 139575, 34315
90.000039, 4.998807, 11611, 13809, 71664.2, 72271, 97375, 107551, 120893, 133224, 34716
95.000019, 4.99998, 11613, 16684, 71498.6, 71940, 97895, 109070, 124531, 140824, 34957
100.000015, 4.999996, 11644, 15365, 71500.9, 72038, 97486, 107210, 123252, 134223, 34524
105.000027, 5.000012, 11650, 16814, 71324.4, 71641, 97861, 109955, 130441, 146198, 34718
110.000083, 5.000056, 11850, 15672, 71707.8, 72217, 97566, 109683, 128386, 166286, 34602
115.00008, 4.999997, 12048, 16379, 71860.4, 72197, 97953, 108519, 123398, 138813, 34929
120.000275, 5.000195, 11749, 16233, 71598.4, 72065, 98150, 109044, 121827, 144664, 35202
125.000157, 4.999882, 11589, 13091, 71469.0, 71883, 97240, 108554, 123806, 147255, 33974
130.000039, 4.999882, 11792, 15879, 71400.6, 71955, 97618, 109145, 125954, 147255, 34801
135.000024, 4.999985, 11704, 15886, 72168.1, 72484, 99390, 110777, 125646, 131127, 33904
140.000026, 5.000002, 12074, 14647, 73279.7, 73521, 101222, 113597, 129193, 155943, 33412
145.000016, 4.99999, 12283, 17333, 74691.5, 74558, 103396, 117610, 136736, 167603, 32606
150.000015, 4.999999, 11828, 15894, 71770.5, 72380, 98226, 109334, 124066, 146015, 34681
155.000571, 5.000556, 11667, 15301, 72047.1, 72452, 98431, 109698, 126799, 139820, 34542
160.000055, 4.999484, 11268, 15301, 71807.8, 72232, 98117, 109752, 125246, 137938, 34961
165.000031, 4.999976, 11610, 15791, 72467.1, 73081, 99171, 110689, 127392, 146822, 34595
170.000029, 4.999998, 11744, 17010, 71470.6, 71691, 98195, 109706, 124693, 146822, 34677
175.000096, 5.000067, 11699, 14488, 71623.2, 72323, 97331, 107921, 120881, 137990, 34531
180.000028, 4.999932, 11603, 13527, 71832.1, 72383, 97610, 108357, 120062, 130919, 34248
185.000181, 5.000153, 11928, 13830, 71692.0, 72195, 97693, 108921, 124237, 133875, 35211
190.000035, 4.999854, 11320, 17599, 72266.9, 72808, 99446, 110940, 123782, 144620, 34302
195.000079, 5.000044, 12288, 14466, 74630.5, 74717, 103215, 116944, 133312, 155129, 32700
200.000013, 4.999934, 11816, 15565, 74110.9, 74265, 102898, 118419, 139536, 171587, 32714
205.000024, 5.000011, 12092, 15017, 74508.5, 74727, 103468, 117759, 138217, 147494, 32355
210.000038, 5.000014, 12331, 15009, 74587.7, 74649, 103576, 117483, 141873, 172228, 33094
215.000009, 4.999971, 12221, 15641, 73678.8, 73882, 102200, 117640, 141445, 177970, 32444
220.000025, 5.000016, 11947, 16005, 73540.3, 73955, 101046, 113910, 131042, 146033, 32872
225.000193, 5.000168, 12042, 14293, 74685.4, 74883, 102422, 116760, 132488, 146324, 32226
230.000489, 5.000296, 12048, 17880, 74569.1, 74764, 102634, 116506, 135428, 146341, 32473
235.000125, 4.999636, 12098, 14811, 74838.0, 75109, 102848, 116769, 133662, 157042, 32454
240.000106, 4.999981, 11538, 13927, 72665.9, 73057, 99966, 113068, 131873, 157042, 33572
245.000034, 4.999928, 11492, 16797, 71696.9, 72077, 97880, 109741, 122454, 135651, 34487
250.000051, 5.000017, 11574, 15724, 71688.1, 72250, 97629, 108377, 123684, 134269, 34989
255.000021, 4.99997, 11388, 13678, 71739.9, 72328, 97494, 108769, 124062, 130932, 34804
260.000069, 5.000048, 11638, 15471, 71702.9, 72258, 97767, 109148, 126204, 147850, 34604
265.000017, 4.999948, 11753, 13512, 71459.5, 72047, 97799, 108193, 120258, 132253, 35117
270.00006, 5.000043, 11476, 14905, 71726.0, 72110, 98632, 109510, 123691, 132358, 35177
275.000013, 4.999953, 11703, 17406, 71555.6, 72291, 97893, 107941, 120510, 145283, 34511
280.000268, 5.000255, 11558, 15655, 71460.0, 72138, 97916, 109132, 123919, 142363, 34709
285.000567, 5.000299, 11502, 12757, 71892.7, 72373, 97739, 108903, 120267, 138132, 34186
290.000084, 4.999517, 11466, 17321, 71962.5, 72299, 98446, 109977, 121466, 139442, 35072
295.000124, 5.00004, 11991, 15669, 73642.5, 73823, 101302, 114453, 130100, 154139, 32542
300.001165, 5.001041, 11579, 15547, 74313.6, 74626, 102517, 115487, 136507, 166163, 31425
301.031222, 1.030057, 357, 15547, 75367.2, 74911, 102893, 115947, 143977, 1081771, 1033
