elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000064, 5.000064, 23345, 10926, 46715.2, 47979, 69982, 78362, 91850, 112049, 11367
10.000814, 5.00075, 22366, 9865, 46040.9, 47356, 69097, 75845, 83520, 93921, 11295
15.000025, 4.999211, 22307, 7946, 45807.8, 47177, 68947, 75425, 83122, 101910, 11423
20.000017, 4.999992, 21821, 9323, 46001.3, 47522, 69077, 75479, 82471, 95706, 11234
25.000841, 5.000824, 22927, 8630, 45900.6, 47393, 68929, 75141, 83103, 111055, 11641
30.000026, 4.999185, 22801, 8802, 45961.4, 47560, 69056, 75134, 81700, 98838, 11503
35.000229, 5.000203, 22476, 9768, 45834.0, 47486, 69040, 75048, 82236, 98838, 11429
40.000083, 4.999854, 22392, 7988, 46083.6, 47613, 69346, 75400, 82304, 104133, 11374
45.00001, 4.999927, 22642, 9473, 46038.0, 47583, 68986, 75348, 82636, 104133, 11491
50.000189, 5.000179, 22078, 9524, 45992.1, 47589, 69005, 75487, 82181, 101583, 11470
55.000023, 4.999834, 21816, 10334, 46037.5, 47469, 69245, 75583, 84044, 108863, 11469
60.00013, 5.000107, 21826, 10263, 46182.0, 47673, 69436, 75260, 83307, 108863, 11234
65.000214, 5.000084, 22755, 9825, 45910.1, 47417, 68611, 74839, 81433, 94149, 11562
70.000192, 4.999978, 22087, 9781, 45882.9, 47409, 68884, 75698, 83260, 103844, 11242
75.000007, 4.999815, 22542, 9712, 45993.7, 47624, 68946, 75528, 83300, 90795, 11726
80.0008, 5.000793, 21970, 9168, 45880.0, 47305, 68840, 75507, 83388, 106698, 11276
85.000116, 4.999316, 22061, 7743, 45939.3, 47341, 69142, 75289, 83768, 110824, 11313
90.000104, 4.999988, 21899, 7743, 45805.0, 47352, 68980, 75464, 83287, 117895, 11232
95.000345, 5.000241, 22485, 9052, 45988.7, 47471, 69018, 75648, 83575, 117895, 11331
100.000032, 4.999687, 22308, 9223, 46030.4, 47505, 68904, 75369, 82970, 100068, 11434
105.000025, 4.999993, 22251, 10470, 46423.6, 47991, 68915, 75446, 82449, 103524, 11476
110.000007, 4.999982, 22552, 8971, 45917.2, 47339, 68928, 75446, 81603, 87565, 11313
115.000031, 5.000024, 21878, 8971, 46142.8, 47700, 69133, 75552, 82721, 91010, 11283
120.000076, 5.000045, 22340, 8744, 46073.9, 47591, 69434, 75944, 83482, 102268, 11406
125.000097, 5.000021, 22112, 8090, 46095.6, 47471, 69103, 75795, 84406, 104520, 11401
130.000121, 5.000024, 22359, 8576, 45820.6, 47421, 68881, 75038, 81718, 103060, 11172
135.000017, 4.999896, 21861, 7746, 46238.5, 47754, 69276, 75785, 82868, 91596, 11317
140.000299, 5.000282, 22564, 9966, 45962.0, 47617, 69047, 75674, 83253, 96985, 11505
145.000037, 4.999738, 22159, 9271, 46092.5, 47772, 69230, 76032, 84057, 111713, 11396
150.000518, 5.000481, 22342, 10032, 45863.5, 47233, 68846, 75307, 83256, 108894, 11476
155.000135, 4.999617, 22086, 10834, 45940.2, 47358, 68812, 75397, 82263, 91452, 11554
160.000093, 4.999958, 22346, 9705, 46173.4, 47756, 69340, 75692, 84194, 106147, 11262
165.001069, 5.000976, 22233, 8593, 46063.2, 47655, 69208, 75415, 82556, 106147, 11356
170.00005, 4.998981, 22864, 8739, 46029.0, 47493, 69081, 75142, 81925, 97360, 11468
175.000036, 4.999986, 22568, 9463, 45954.3, 47452, 69002, 75442, 83357, 90663, 11541
180.000416, 5.00038, 22185, 9046, 46002.6, 47531, 69217, 75580, 82673, 122080, 11432
185.000185, 4.999769, 22236, 10384, 46217.6, 47700, 69079, 75574, 82673, 96445, 11374
190.000171, 4.999986, 22924, 10467, 45899.6, 47411, 68918, 75240, 82421, 105597, 11755
