elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000008, 5.000008, 1644, 3718, 15502.3, 15709, 22493, 27119, 59899, 65784, 1710
10.000316, 5.000308, 2123, 2990, 15036.8, 15495, 21532, 24364, 39408, 44081, 1355
15.000087, 4.999771, 2224, 1394, 15186.3, 15493, 21874, 24811, 28490, 39612, 1383
20.000015, 4.999928, 2393, 2365, 15213.4, 15603, 21556, 24363, 27789, 39612, 1430
25.000161, 5.000146, 2388, 1306, 15342.6, 15731, 21834, 24347, 36928, 44416, 1420
30.000052, 4.999891, 2367, 1306, 15434.3, 15920, 21884, 24707, 27576, 33062, 1347
35.000012, 4.99996, 2400, 3499, 15503.8, 15969, 22287, 24816, 28983, 36392, 1342
40.000013, 5.000001, 2308, 1135, 15236.7, 15780, 22042, 24938, 39920, 48257, 1354
45.000135, 5.000122, 2477, 2109, 15315.8, 15958, 21928, 24893, 33076, 48257, 1321
50.000039, 4.999904, 2465, 2446, 15386.7, 15871, 22064, 24699, 28099, 34066, 1338
55.000087, 5.000048, 2571, 705, 15252.4, 15820, 21814, 24367, 27362, 32154, 1261
60.000107, 5.00002, 2361, 3162, 15387.9, 15828, 21924, 25329, 32861, 37975, 1238
65.000022, 4.999915, 2486, 3633, 15389.6, 15870, 22206, 24946, 32624, 53276, 1389
70.000017, 4.999995, 2296, 2396, 15180.4, 15735, 21922, 24408, 26168, 30099, 1342
75.000016, 4.999999, 2383, 1505, 15333.1, 15818, 21950, 25041, 32612, 44733, 1278
80.000736, 5.00072, 2475, 1505, 15117.2, 15748, 21787, 24701, 30556, 48413, 1297
85.000024, 4.999288, 2462, 2981, 15273.8, 15788, 22038, 24900, 27700, 37784, 1318
90.000046, 5.000022, 2310, 1366, 15501.8, 15885, 22309, 24921, 28028, 35195, 1281
95.000117, 5.000071, 2577, 1712, 15135.4, 15699, 21857, 24029, 29685, 38817, 1316
100.000095, 4.999978, 2454, 3095, 15277.4, 15812, 21859, 24336, 27601, 38817, 1352
105.000208, 5.000113, 2483, 2417, 15235.5, 15794, 21826, 24352, 26783, 37120, 1251
110.000096, 4.999888, 2555, 2711, 15342.7, 15908, 22095, 24696, 38396, 42422, 1236
115.000876, 5.00078, 2432, 3368, 15412.1, 15868, 22038, 24468, 42251, 61554, 1284
120.00008, 4.999204, 2410, 1724, 15316.7, 15802, 22297, 24838, 30511, 47846, 1296
125.00039, 5.00031, 2445, 2112, 15359.2, 15812, 22044, 24928, 28676, 42267, 1340
130.000023, 4.999633, 2424, 2112, 15428.0, 15843, 21960, 24532, 31048, 42202, 1304
135.000266, 5.000243, 2362, 2576, 15280.2, 15732, 21921, 24846, 28041, 53735, 1281
140.00012, 4.999854, 2430, 2426, 15273.8, 15778, 21800, 24712, 30629, 46931, 1323
145.000087, 4.999967, 2532, 1176, 15246.5, 15811, 21926, 24833, 28598, 43978, 1366
150.000011, 4.999924, 2400, 2230, 15315.8, 15808, 21925, 24165, 28215, 50740, 1338
155.000891, 5.00088, 2380, 2707, 15332.5, 15790, 22037, 24791, 29272, 37020, 1249
160.000018, 4.999127, 2462, 3026, 15265.4, 15806, 21866, 24806, 30271, 45592, 1228
165.002157, 5.002139, 2410, 3490, 15310.7, 15871, 21949, 24396, 26580, 32738, 1289
170.000133, 4.997976, 2430, 2582, 15341.9, 15890, 21941, 24071, 26666, 36142, 1252
175.000022, 4.999889, 2479, 2961, 15319.4, 15797, 21900, 24153, 27042, 29779, 1243
180.00188, 5.001858, 2458, 1173, 15434.7, 15873, 21870, 24358, 26997, 28511, 1320
181.022468, 1.020588, 416, 1173, 15407.1, 15814, 21870, 24644, 28282, 45794, 236
