elapsed, window, n, min, mean, max, errors
5.000048, 5.000048,83610, 959,11326.9, 64331,24870
10.000655, 5.000607,78773, 742,11084.6, 50741,19019
15.000031, 4.999376,79115, 920,11319.2, 53147,18951
20.000288, 5.000257,78845, 444,11455.5, 59012,19057
25.000515, 5.000227,78061, 1081,11450.1, 55111,18537
30.000045, 4.99953,78371, 771,11300.9, 61027,18226
35.001277, 5.001232,77638, 801,11416, 51064,18166
40.000335, 4.999058,77032, 965,11418.8, 47756,18024
45.000029, 4.999694,76617, 933,11393.8, 55289,18058
50.00011, 5.000081,76523, 931,11757.9, 60472,18280
55.001338, 5.001228,75866, 798,11578.2, 55582,17636
60.000088, 4.99875,75497, 869,11913, 50949,18249
65.000016, 4.999928,75207, 793,11727.9, 55524,17928
70.001308, 5.001292,74497, 1124,11532.6, 53825,17128
75.000072, 4.998764,73955, 797,11402.9, 59930,17074
80.000335, 5.000263,73169, 923,11671.1, 55445,17146
85.000061, 4.999726,72911, 674,11903, 57593,17377
90.00001, 4.999949,72960, 1074,11936.4, 64739,17474
95.000015, 5.000005,72243, 679,11918.4, 60153,17256
100.001336, 5.001321,72068, 953,11967.1, 56222,17065
105.000344, 4.999008,71775, 969,11843.7, 68026,16847
110.000291, 4.999947,71446, 849,12341.4, 60414,17243
115.0013, 5.001009,71409, 841,12135.1, 62985,16897
120.000063, 4.998763,70556, 1037,12234.6, 65030,16906
125.000317, 5.000254,70456, 859,12373.2, 58018,16810
130.000124, 4.999807,70070, 663,12176.7, 61680,16757
135.000079, 4.999955,70479, 819,12134.3, 66499,16479
140.000348, 5.000269,69712, 502,12166.7, 66499,16491
145.000369, 5.000021,69829, 716,12365.6, 61280,16742
150.000037, 4.999668,69350, 991,12730.9, 65373,16805
155.000676, 5.000639,68613, 1002,12667.8, 60660,16624
160.001343, 5.000667,68590, 787,12646.2, 60729,16742
165.000109, 4.998766,68633, 1238,12760.3, 73217,16641
170.000349, 5.00024,67294, 979,12640.8, 63670,16540
175.000038, 4.999689,68063, 802,12371, 57208,16256
180.000342, 5.000304,66169, 710,12500.1, 59202,15988
181.026581, 1.026239,10314, 541,12677.9, 55731,2787

