elapsed, window, total, successful, failed
5.000048, 5.000048,216832,174892,41940
10.000655, 5.000607,196261,159927,36334
15.000031, 4.999376,196103,159983,36120
20.000288, 5.000257,195442,158805,36637
25.000515, 5.000227,193309,157613,35696
30.000045, 4.99953,192660,157651,35009
35.001277, 5.001232,192035,156898,35137
40.000335, 4.999058,190070,155185,34885
45.000029, 4.999694,189354,154253,35101
50.00011, 5.000081,189503,153913,35590
55.001338, 5.001228,187672,153051,34621
60.000088, 4.99875,187453,152264,35189
65.000016, 4.999928,186770,151876,34894
70.001308, 5.001292,183624,150135,33489
75.000072, 4.998764,182143,148920,33223
80.000335, 5.000263,180223,146880,33343
85.000061, 4.999726,180852,147081,33771
90.00001, 4.999949,180432,146766,33666
95.000015, 5.000005,178799,144890,33909
100.001336, 5.001321,178427,145367,33060
105.000344, 4.999008,177111,144301,32810
110.000291, 4.999947,178055,144163,33892
115.0013, 5.001009,177146,144081,33065
120.000063, 4.998763,176087,143102,32985
125.000317, 5.000254,175402,142166,33236
130.000124, 4.999807,173874,141247,32627
135.000079, 4.999955,174420,141917,32503
140.000348, 5.000269,172059,139882,32177
145.000369, 5.000021,172173,139711,32462
150.000037, 4.999668,172329,139314,33015
155.000676, 5.000639,170766,138029,32737
160.001343, 5.000667,170658,138082,32576
165.000109, 4.998766,170718,138042,32676
170.000349, 5.00024,168182,135872,32310
175.000038, 4.999689,168340,136481,31859
180.000342, 5.000304,164286,132961,31325
181.026581, 1.026239,26349,20925,5424

