elapsed, window, total, successful, failed
5.000017, 5.000017, 39324, 23448, 15876
10.000464, 5.000447, 38853, 24877, 13976
15.000041, 4.999577, 39113, 25221, 13892
20.000055, 5.000014, 39425, 25688, 13737
25.000384, 5.000329, 38238, 24925, 13313
30.000188, 4.999804, 40093, 26192, 13901
35.000108, 4.99992, 38902, 25502, 13400
40.000502, 5.000394, 39034, 25565, 13469
45.000082, 4.99958, 38898, 25214, 13684
50.000074, 4.999992, 38562, 25031, 13531
55.000019, 4.999945, 38710, 25189, 13521
60.000018, 4.999999, 38038, 24708, 13330
65.000023, 5.000005, 38617, 25118, 13499
70.000058, 5.000035, 39241, 25526, 13715
75.000043, 4.999985, 38786, 25298, 13488
80.000086, 5.000043, 38211, 24771, 13440
85.001164, 5.001078, 38044, 24636, 13408
90.000017, 4.998853, 38320, 24807, 13513
95.000155, 5.000138, 37778, 24558, 13220
100.00042, 5.000265, 39303, 25722, 13581
105.000113, 4.999693, 38117, 24681, 13436
110.000248, 5.000135, 39483, 25685, 13798
115.000023, 4.999775, 38372, 25059, 13313
120.000477, 5.000454, 38568, 25108, 13460
125.000017, 4.99954, 38983, 25343, 13640
130.00046, 5.000443, 38671, 25252, 13419
135.000898, 5.000438, 39316, 25402, 13914
140.00014, 4.999242, 39618, 25898, 13720
145.001255, 5.001115, 39014, 25366, 13648
150.000031, 4.998776, 40044, 26102, 13942
155.000014, 4.999983, 39558, 25672, 13886
160.00002, 5.000006, 38859, 25526, 13333
165.000289, 5.000269, 40232, 26474, 13758
170.000012, 4.999723, 39616, 26047, 13569
175.000026, 5.000014, 39536, 25852, 13684
180.000555, 5.000529, 38683, 25219, 13464
181.024969, 1.024414, 8022, 5231, 2791
