elapsed, window, n, min, mean, max, errors
5.000562, 5.000562,392606, 6496,61002.1, 193907,0
10.000078, 4.999516,393774, 5413,60909.1, 216819,0
15.000315, 5.000237,394095, 5226,60931, 207517,0
20.000138, 4.999823,393233, 5329,60912, 196419,0
25.000312, 5.000174,393763, 5515,60950.4, 208413,0
30.000265, 4.999953,393755, 6453,60819.9, 205627,0
35.000322, 5.000057,394945, 5730,60841.7, 213426,0
40.000396, 5.000074,394725, 5559,60802.9, 191484,0
45.000384, 4.999988,396148, 5418,60608.2, 204180,0
50.000028, 4.999644,394034, 6374,60748, 205962,0
55.000056, 5.000028,394374, 5396,60794.9, 202353,0
60.000589, 5.000533,393295, 5841,60818, 202454,0
65.000325, 4.999736,396061, 4289,60685.3, 190688,0
70.000487, 5.000162,394236, 5506,60823.8, 221025,0
75.000372, 4.999885,394404, 5769,60821.3, 192166,0
80.000062, 4.99969,393429, 6392,60913.2, 196976,0
85.000323, 5.000261,394054, 5376,60882.4, 213966,0
90.000355, 5.000032,391650, 5939,60995.9, 203657,0
95.000072, 4.999717,392752, 6238,60905.3, 195934,0
100.000124, 5.000052,394727, 5452,60940.1, 193849,0
105.000376, 5.000252,393394, 5547,60962.8, 208312,0
110.000075, 4.999699,393724, 5974,60900.4, 214599,0
115.000357, 5.000282,395430, 5780,60825.1, 202567,0
120.000198, 4.999841,395876, 5207,60736.1, 198845,0
125.000302, 5.000104,394274, 5405,60818.3, 205642,0
130.000061, 4.999759,394473, 5411,60906.5, 210546,0
135.000479, 5.000418,395041, 6386,60772.1, 189597,0
140.000437, 4.999958,395604, 3994,60731, 222725,0
145.000056, 4.999619,394843, 6879,60858.4, 222725,0
150.000054, 4.999998,395024, 5356,60748.7, 216539,0
155.000459, 5.000405,394520, 5622,60783.9, 193796,0
160.00004, 4.999581,395188, 4147,60754.6, 221824,0
165.000081, 5.000041,395047, 5456,60750, 204152,0
170.000016, 4.999935,393802, 5729,60769.9, 210162,0
175.000395, 5.000379,394435, 5362,60781, 202580,0
180.00001, 4.999615,395619, 5756,60646.3, 210107,0
185.000051, 5.000041,395056, 4301,60761.9, 207349,0
190.000015, 4.999964,395351, 5334,60744.5, 207349,0
195.000118, 5.000103,395733, 5482,60706.7, 207593,0
200.000086, 4.999968,394809, 5161,60773.7, 219131,0
205.00001, 4.999924,393925, 5339,60876.9, 224610,0
210.000046, 5.000036,393973, 6151,60884.4, 202492,0
215.000017, 4.999971,394753, 6380,60723.5, 196082,0
220.000454, 5.000437,394313, 5212,60815.2, 201345,0
225.00125, 5.000796,394157, 5437,60815.7, 208343,0
230.000324, 4.999074,393760, 5649,60805.2, 206487,0
235.0003, 4.999976,393785, 5561,60967.8, 199782,0
240.001254, 5.000954,394055, 5472,60895, 217629,0
245.000329, 4.999075,394753, 5412,60939.1, 215228,0
250.000422, 5.000093,395248, 6146,60786.2, 257645,0
255.000333, 4.999911,395329, 6224,60848.7, 202325,0
260.000358, 5.000025,394725, 5874,60947.6, 226125,0
265.000318, 4.99996,395664, 5441,60775.6, 203226,0
270.000012, 4.999694,395226, 5603,60823.3, 203447,0
275.00055, 5.000538,395309, 6589,60789.7, 207173,0
280.000307, 4.999757,394972, 6567,60804.6, 204003,0
285.000455, 5.000148,394354, 5854,60853.2, 192794,0
290.000373, 4.999918,393521, 5971,60876.1, 192052,0
295.000257, 4.999884,393560, 5331,60964, 210398,0
300.000158, 4.999901,392440, 5542,60983.1, 196407,0
301.020457, 1.020299,75867, 5542,61057.9, 196407,0

