elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000035, 5.000035, 20058, 9471, 71205.3, 65819, 129310, 188940, 254742, 321499, 26776
10.000051, 5.000016, 20194, 11792, 67000.8, 66585, 99403, 123295, 158583, 222907, 29625
15.00003, 4.999979, 20527, 11345, 67562.4, 67494, 98740, 116968, 144312, 188116, 29914
20.000053, 5.000023, 20903, 12267, 67485.7, 67045, 98879, 119379, 144767, 170695, 29795
25.000022, 4.999969, 20580, 11659, 67008.6, 66759, 98340, 117183, 139406, 169492, 29562
30.000024, 5.000002, 20538, 11659, 67525.0, 67442, 98237, 117242, 139070, 174973, 30375
35.000027, 5.000003, 20462, 11227, 67616.7, 67401, 98790, 117855, 143815, 174973, 29726
40.00004, 5.000013, 21066, 13506, 67710.5, 67433, 99398, 117856, 142975, 182995, 30251
45.000037, 4.999997, 20537, 12610, 67295.5, 67237, 97641, 115048, 137628, 179253, 29957
50.000038, 5.000001, 20107, 12723, 67373.5, 67313, 97298, 114414, 133690, 166114, 29561
55.000015, 4.999977, 19890, 12412, 67546.3, 67444, 98371, 116813, 143742, 173194, 29532
60.000072, 5.000057, 20038, 12412, 67440.3, 67505, 97555, 113938, 133459, 173194, 29121
65.000006, 4.999934, 20111, 12638, 67399.0, 67338, 97707, 113309, 132749, 162053, 29633
70.000056, 5.00005, 20129, 12265, 67480.9, 67402, 98257, 116347, 145878, 181589, 29939
75.000017, 4.999961, 20653, 13006, 67358.1, 67157, 98989, 116838, 141388, 184598, 29954
80.000042, 5.000025, 20301, 12051, 67485.3, 67422, 98466, 116655, 142544, 165565, 29517
85.000097, 5.000055, 20775, 9942, 67492.7, 67141, 99282, 120420, 152326, 168712, 30017
90.000085, 4.999988, 20192, 12678, 67716.2, 67368, 99761, 119804, 142318, 164063, 29449
95.000059, 4.999974, 20490, 11487, 68039.0, 67950, 99114, 115641, 134136, 164063, 29652
100.000032, 4.999973, 20661, 12851, 67963.7, 67784, 99674, 116863, 141345, 178511, 30263
105.000013, 4.999981, 20919, 13243, 67665.8, 67529, 98821, 116096, 138844, 178157, 30160
110.00001, 4.999997, 20004, 11474, 67430.0, 67444, 97718, 114274, 137307, 174695, 29944
115.00003, 5.00002, 20494, 12851, 67682.0, 67554, 99393, 116582, 149945, 205683, 29956
120.000273, 5.000243, 20021, 12214, 68581.4, 68207, 100511, 119628, 148207, 198842, 30075
125.000048, 4.999775, 20321, 11796, 67352.4, 67076, 98963, 117473, 136195, 178436, 29233
