elapsed, window, n, min, mean, max, errors
5.000388, 5.000388,2578462, 6147,57358.8, 140278,0
10.000141, 4.999753,2323022, 6367,58473.3, 143771,0
15.001824, 5.001683,2317558, 6441,58467.1, 138530,0
20.00009, 4.998266,2303811, 6441,58541.7, 157299,0
25.000548, 5.000458,2304029, 6780,58598.2, 155730,0
30.000038, 4.99949,2309355, 6879,58559, 145719,0
35.002044, 5.002006,2301780, 6861,58656.8, 143858,0
40.001913, 4.999869,2296812, 6447,58644.9, 150691,0
45.000008, 4.998095,2301335, 6683,58703.1, 141697,0
50.000034, 5.000026,2303766, 6898,58798.2, 135893,0
55.001596, 5.001562,2296792, 7103,58837.3, 134347,0
60.001443, 4.999847,2294242, 6557,58850.6, 131949,0
65.00026, 4.998817,2294427, 6969,58914.7, 135929,0
70.000292, 5.000032,2280121, 6548,59029.1, 153476,0
75.000326, 5.000034,2290008, 7011,59118, 142183,0
80.000268, 4.999942,2287937, 6963,59150.3, 142076,0
85.000152, 4.999884,2282511, 6910,59127.2, 129273,0
90.000488, 5.000336,2286041, 6943,59076.9, 137444,0
95.000277, 4.999789,2289636, 6668,59072.7, 132985,0
100.000034, 4.999757,2286356, 6916,59164.1, 139663,0
105.000204, 5.00017,2283567, 6716,59132.7, 140120,0
110.000053, 4.999849,2278231, 6250,59153.5, 146106,0
115.001381, 5.001328,2293008, 6749,59122.5, 142575,0
120.000089, 4.998708,2290469, 6973,58948.1, 134498,0
125.00007, 4.999981,2288673, 6274,58932, 142669,0
130.000506, 5.000436,2291478, 6108,59036.6, 151162,0
135.00026, 4.999754,2302047, 6108,58937.8, 147362,0
140.000279, 5.000019,2291427, 6183,58918, 144512,0
145.000226, 4.999947,2300639, 6930,58841.5, 148584,0
150.000021, 4.999795,2300056, 6827,58775.4, 138329,0
155.000246, 5.000225,2300033, 6586,58783.1, 141276,0
160.000332, 5.000086,2309497, 6561,58663.6, 134168,0
165.000078, 4.999746,2302143, 6524,58657.8, 148121,0
170.000505, 5.000427,2305244, 7024,58596.4, 141529,0
175.001519, 5.001014,2299295, 7411,58610.9, 137059,0
180.000405, 4.998886,2305832, 6813,58524.5, 153573,0
185.000019, 4.999614,2308269, 6667,58464.6, 153470,0
190.000259, 5.00024,2309666, 6567,58530.9, 146508,0
195.001673, 5.001414,2314368, 6486,58507.7, 137592,0
200.000159, 4.998486,2308979, 6269,58428.1, 135751,0
205.000583, 5.000424,2309537, 6748,58508.6, 138071,0
210.000051, 4.999468,2313065, 7205,58462.4, 144936,0
215.000143, 5.000092,2312958, 6739,58445.4, 148304,0
220.000285, 5.000142,2309640, 7059,58445.5, 141989,0
225.001557, 5.001272,2314040, 6456,58421.8, 145208,0
230.000227, 4.99867,2315911, 6456,58425.3, 145208,0
235.001333, 5.001106,2310712, 6632,58407.7, 140116,0
240.00171, 5.000377,2318253, 6510,58394.2, 142547,0
245.000186, 4.998476,2314164, 6647,58342, 137923,0
250.00165, 5.001464,2312091, 6601,58342.5, 132934,0
255.000048, 4.998398,2313676, 6914,58316, 134797,0
260.00009, 5.000042,2320526, 6712,58283.4, 135213,0
265.000025, 4.999935,2317166, 6748,58282, 138688,0
270.001909, 5.001884,2326299, 6972,58315.6, 135174,0
275.000052, 4.998143,2319435, 6710,58277, 135839,0
280.00011, 5.000058,2324391, 6572,58173.6, 129650,0
285.000042, 4.999932,2318308, 6557,58251.3, 136991,0
290.001496, 5.001454,2323126, 6736,58181.1, 132335,0
295.00188, 5.000384,2326311, 6647,58191.9, 139289,0
300.000909, 4.999029,2325948, 6327,58146.6, 134362,0
301.10411, 1.103201,132389, 6327,57978.2, 134362,0

