elapsed, window, n, min, mean, max, errors
5.00048, 5.00048,1525539, 9584,71621.3, 236451,0
10.000319, 4.999839,1386069, 9255,77126.8, 256490,0
15.000406, 5.000087,1372946, 10058,76836.8, 312310,0
20.000479, 5.000073,1377896, 13050,76957.3, 314799,0
25.000042, 4.999563,1363090, 13298,77039.3, 289853,0
30.000599, 5.000557,1366394, 13501,76964.9, 273151,0
35.000577, 4.999978,1379468, 13461,77219.6, 291179,0
40.000627, 5.00005,1357206, 13268,77349.7, 252780,0
45.001391, 5.000764,1361309, 13557,77367.8, 277193,0
50.000179, 4.998788,1362819, 8001,77485.7, 255852,0
55.000018, 4.999839,1359572, 11509,77430.3, 230570,0
60.000088, 5.00007,1366492, 13702,77533.1, 238626,0
65.00036, 5.000272,1359180, 13730,77608.8, 240741,0
70.000235, 4.999875,1362709, 12772,77716.4, 287522,0
75.000043, 4.999808,1352976, 12988,77782.4, 238503,0
80.00007, 5.000027,1354322, 13293,77705.7, 245395,0
85.000796, 5.000726,1355957, 13970,77879.5, 238494,0
90.000105, 4.999309,1360163, 10998,77995.8, 257150,0
95.00093, 5.000825,1350941, 12601,77887.9, 215169,0
100.000135, 4.999205,1359503, 13823,77909.9, 262286,0
105.000026, 4.999891,1354938, 13432,77693.1, 262286,0
110.000564, 5.000538,1357298, 13397,77716.9, 235924,0
115.000478, 4.999914,1354774, 13240,77761.5, 254370,0
120.000295, 4.999817,1355709, 13240,77660.3, 231197,0
125.000539, 5.000244,1351649, 10207,77625, 253915,0
130.000134, 4.999595,1358636, 13361,77643.1, 241674,0
135.000043, 4.999909,1360600, 9014,77577.5, 254131,0
140.00004, 4.999997,1365131, 11615,77599.1, 258438,0
145.000132, 5.000092,1360150, 13211,77578.3, 232373,0
150.000925, 5.000793,1359426, 9186,77606.6, 256189,0
155.00021, 4.999285,1353784, 13409,77564.2, 243541,0
160.000107, 4.999897,1354834, 13148,77614.1, 231520,0
165.000477, 5.00037,1355528, 13291,77586.8, 241492,0
170.000032, 4.999555,1363422, 13826,77620.4, 267049,0
175.000134, 5.000102,1354056, 13332,77595.5, 252836,0
180.000115, 4.999981,1360659, 12863,77623.3, 268635,0
185.000156, 5.000041,1350321, 11548,77598.2, 248514,0
190.000398, 5.000242,1364336, 12035,77558.6, 255474,0
195.000017, 4.999619,1360053, 13064,77704.4, 242978,0
200.00102, 5.001003,1361407, 13738,77589.5, 264028,0
205.00049, 4.99947,1362163, 13970,77657.7, 264028,0
210.000373, 4.999883,1363229, 13447,77565.4, 232887,0
215.000538, 5.000165,1361801, 13314,77526, 232887,0
220.000338, 4.9998,1363167, 11323,77560.1, 246957,0
225.000831, 5.000493,1350959, 12908,77546.7, 253522,0
230.000652, 4.999821,1357472, 8036,77749.7, 308699,0
235.000273, 4.999621,1353430, 11224,77525.2, 239420,0
240.000214, 4.999941,1364606, 11613,77542.6, 223185,0
245.000933, 5.000719,1359541, 11613,77491.6, 230952,0
250.00031, 4.999377,1364410, 10951,77513.8, 234657,0
255.000706, 5.000396,1356305, 13261,77435.7, 260990,0
260.000106, 4.9994,1359848, 12655,77398.4, 255681,0
265.000169, 5.000063,1358901, 13394,77311.8, 291714,0
270.000724, 5.000555,1369425, 12627,77247.3, 234566,0
275.000159, 4.999435,1361096, 12627,77517, 254859,0
280.000248, 5.000089,1368573, 11752,77300.2, 291324,0
285.000428, 5.00018,1355001, 9028,77348.7, 213643,0
290.000046, 4.999618,1364458, 14017,77336.3, 249276,0
295.000102, 5.000056,1359228, 9243,77303.8, 242848,0
300.000808, 5.000706,1365529, 13147,77221.2, 270128,0
301.323862, 1.323054,21385, 11914,76686.2, 265549,0

