elapsed, window, n, min, mean, max, errors
5.000052, 5.000052,1217033, 911,14988.7, 56109,0
10.000286, 5.000234,976620, 1005,15168.3, 63649,0
15.00026, 4.999974,971328, 920,15178.9, 58667,0
20.000795, 5.000535,973106, 731,15165.7, 58711,0
25.000789, 4.999994,957235, 707,15150.6, 77488,0
30.000078, 4.999289,981149, 894,15167.7, 75840,0
35.00001, 4.999932,961942, 823,15186.2, 65026,0
40.000938, 5.000928,972127, 974,15181.3, 90771,0
45.000271, 4.999333,962547, 747,15174.7, 90771,0
50.000249, 4.999978,972443, 799,15184.4, 60515,0
55.000242, 4.999993,966262, 902,15200.7, 70722,0
60.000172, 4.99993,971418, 806,15198.1, 71384,0
65.000659, 5.000487,961790, 936,15206.5, 65992,0
70.000219, 4.99956,967793, 992,15210.5, 65992,0
75.000156, 4.999937,966597, 749,15193.3, 88897,0
80.000015, 4.999859,976898, 743,15194.4, 70916,0
85.000386, 5.000371,958425, 743,15211.5, 76950,0
90.000055, 4.999669,967749, 590,15202.8, 76950,0
95.000026, 4.999971,947271, 860,15270.7, 75043,0
100.000419, 5.000393,973237, 866,15197, 69470,0
105.000061, 4.999642,970363, 691,15179.7, 62590,0
110.000261, 5.0002,971010, 715,15165.3, 64401,0
115.000112, 4.999851,961178, 676,15180.9, 69953,0
120.000317, 5.000205,971110, 781,15146.8, 72439,0
125.000432, 5.000115,964401, 715,15155.4, 80528,0
130.000864, 5.000432,966672, 749,15159.3, 63082,0
135.0002, 4.999336,965302, 749,15162.1, 60716,0
140.000167, 4.999967,966764, 763,15150.6, 69279,0
145.000232, 5.000065,967554, 782,15145, 83486,0
150.000455, 5.000223,973720, 774,15141.1, 66956,0
155.00024, 4.999785,960721, 878,15111.4, 66956,0
160.000022, 4.999782,976349, 794,15110.6, 59840,0
165.000045, 5.000023,958746, 877,15135.1, 87002,0
170.001034, 5.000989,976155, 965,15126.6, 92487,0
175.000054, 4.99902,965861, 932,15122.7, 65709,0
180.000118, 5.000064,973621, 786,15132.2, 65709,0
185.000032, 4.999914,968284, 939,15123.4, 83647,0
190.000173, 5.000141,975910, 907,15118.7, 63526,0
195.000334, 5.000161,965714, 907,15103, 78425,0
200.000272, 4.999938,974031, 835,15127.8, 60305,0
205.000184, 4.999912,962871, 893,15123.3, 57470,0
210.000495, 5.000311,975028, 897,15121, 65715,0
215.000507, 5.000012,969052, 682,15112.4, 86695,0
220.000331, 4.999824,975924, 718,15115.3, 66672,0
225.000278, 4.999947,965355, 870,15092.6, 69645,0
230.000203, 4.999925,977560, 840,15082, 64400,0
235.000101, 4.999898,963703, 622,15103.2, 71183,0
240.000091, 4.99999,979508, 529,15079.4, 71692,0
245.000787, 5.000696,963106, 765,15077.1, 71692,0
250.000696, 4.999909,976321, 736,15059.3, 70327,0
255.000928, 5.000232,966721, 736,15060.7, 65052,0
260.000146, 4.999218,980525, 748,15066.1, 84468,0
265.000069, 4.999923,964249, 748,15059.4, 64939,0
270.000108, 5.000039,976289, 625,15047.6, 61921,0
275.000069, 4.999961,966132, 903,15062, 62316,0
280.000048, 4.999979,979258, 903,15054.2, 61152,0
285.000072, 5.000024,966666, 729,15055.2, 64024,0
290.000051, 4.999979,976893, 769,15061.9, 62714,0
295.000043, 4.999992,970233, 822,15053.8, 67789,0
300.000048, 5.000005,889358, 822,14998.2, 67789,0
301.394339, 1.394291,0, 854,0, 62699,0

