elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000428, 5.000428, 51759, 7712, 72177.6, 73652, 98583, 111096, 136650, 196123, 0
10.000014, 4.999586, 50541, 15832, 76101.7, 77332, 102453, 115989, 136692, 196123, 0
15.000201, 5.000187, 49428, 17047, 76236.3, 77572, 102655, 115719, 132968, 166191, 0
20.000328, 5.000127, 49339, 15697, 76327.9, 77556, 103156, 116603, 135114, 194366, 0
25.000508, 5.00018, 49239, 15949, 76624.2, 77884, 103327, 116895, 135501, 169554, 0
30.000346, 4.999838, 48887, 16682, 76246.1, 77612, 102802, 115931, 135876, 164503, 0
35.0007, 5.000354, 49385, 15066, 76576.9, 77850, 103301, 117407, 138140, 161116, 0
40.000026, 4.999326, 48815, 16734, 76308.6, 77558, 102849, 114690, 134718, 181287, 0
45.000178, 5.000152, 49078, 16996, 76525.4, 77637, 103616, 117250, 145524, 187619, 0
50.000366, 5.000188, 49283, 12815, 76505.9, 77699, 103074, 116617, 137963, 187619, 0
55.000729, 5.000363, 49704, 13956, 76506.0, 77723, 102759, 115458, 137050, 164856, 0
60.000769, 5.00004, 48730, 13874, 76588.0, 77885, 103036, 116644, 138273, 164856, 0
65.000349, 4.99958, 48695, 13874, 77514.7, 78700, 104594, 118787, 143072, 177973, 0
70.000594, 5.000245, 47903, 16781, 77978.7, 79208, 105412, 118689, 141395, 177973, 0
75.000576, 4.999982, 48052, 17887, 77797.2, 78852, 105138, 119526, 141997, 198626, 0
80.000105, 4.999529, 47943, 15288, 77804.5, 79012, 104912, 118903, 142689, 190982, 0
85.0003, 5.000195, 48137, 15787, 78067.1, 79279, 105460, 118238, 137090, 190982, 0
90.00008, 4.99978, 47440, 16295, 78415.3, 79563, 105607, 119104, 139162, 174676, 0
95.000033, 4.999953, 48458, 14626, 78115.4, 79221, 105812, 120659, 144003, 187324, 0
100.000047, 5.000014, 47474, 14746, 77966.8, 79049, 105281, 120886, 152350, 213943, 0
105.000927, 5.00088, 49097, 14781, 77987.5, 79187, 105188, 120203, 142333, 219671, 0
110.000179, 4.999252, 47419, 16856, 77883.5, 79053, 104936, 119445, 141113, 198195, 0
115.000237, 5.000058, 48972, 17416, 78023.8, 79108, 105476, 119485, 140296, 168939, 0
120.000222, 4.999985, 47899, 15625, 77926.1, 79088, 105247, 119807, 145206, 195990, 0
125.000267, 5.000045, 48417, 16884, 77739.7, 78908, 104833, 118278, 142266, 195990, 0
130.000067, 4.9998, 47568, 16727, 77837.9, 79036, 105034, 117552, 134134, 170326, 0
135.000313, 5.000246, 48099, 15638, 77991.2, 79211, 104971, 117808, 136906, 177432, 0
140.001392, 5.001079, 48209, 14197, 77837.7, 78829, 105633, 120161, 139119, 177432, 0
145.000738, 4.999346, 48357, 15374, 77906.8, 78930, 105534, 121534, 146482, 176966, 0
150.000276, 4.999538, 47871, 16750, 78017.6, 78997, 105203, 121125, 147049, 176966, 0
155.000365, 5.000089, 48276, 15549, 77926.6, 79093, 105236, 119538, 140758, 171742, 0
160.000363, 4.999998, 47848, 15209, 77730.9, 78945, 104633, 118910, 138362, 171742, 0
165.000193, 4.99983, 49274, 15162, 77681.5, 78965, 104435, 118046, 137161, 181576, 0
170.001486, 5.001293, 48141, 16342, 77813.4, 78977, 104980, 118435, 138032, 180099, 0
175.000041, 4.998555, 48595, 14556, 77814.2, 79001, 105129, 119147, 138859, 180099, 0
180.000516, 5.000475, 47785, 15174, 78170.6, 79196, 105751, 120273, 139987, 176289, 0
185.000126, 4.99961, 48415, 15041, 78369.0, 79495, 105963, 120254, 140579, 165614, 0
190.000912, 5.000786, 47990, 15041, 77739.9, 78883, 104966, 118173, 138545, 165614, 0
195.000831, 4.999919, 48847, 15457, 77743.0, 78837, 105134, 120666, 143912, 177807, 0
200.000397, 4.999566, 48071, 17286, 77988.8, 78952, 105823, 124336, 158725, 219593, 0
205.000101, 4.999704, 48524, 17286, 78011.3, 79030, 105382, 121424, 153814, 219593, 0
210.000979, 5.000878, 47735, 15180, 77862.7, 79139, 104976, 118017, 136454, 171373, 0
215.000043, 4.999064, 48167, 16436, 77978.3, 79117, 105564, 119650, 141975, 191300, 0
220.000325, 5.000282, 48292, 15221, 78144.8, 79144, 105844, 121485, 145040, 186614, 0
225.000296, 4.999971, 48139, 14787, 77966.5, 79030, 105514, 120513, 141636, 176141, 0
230.001306, 5.00101, 48099, 14963, 77761.8, 78941, 105004, 118602, 138547, 181016, 0
235.000716, 4.99941, 48461, 13395, 77861.2, 79013, 104951, 118690, 138223, 181016, 0
240.000394, 4.999678, 48144, 13395, 77835.8, 78953, 104860, 118331, 138849, 178735, 0
245.000387, 4.999993, 48180, 14447, 77645.3, 78887, 104594, 117462, 137256, 161421, 0
250.001032, 5.000645, 47956, 14447, 77832.3, 79015, 105170, 119728, 140486, 177350, 0
255.000045, 4.999013, 48606, 17268, 77713.3, 78768, 104898, 119288, 139798, 176719, 0
260.000043, 4.999998, 48333, 16335, 77558.5, 78762, 104666, 117843, 138102, 174625, 0
265.000658, 5.000615, 48364, 17126, 77743.1, 78993, 104538, 117203, 136251, 204544, 0
270.00026, 4.999602, 47901, 17665, 77858.4, 78948, 104816, 118648, 140645, 204544, 0
275.000641, 5.000381, 48845, 14913, 77916.9, 78964, 105590, 121671, 146024, 181981, 0
280.000206, 4.999565, 47968, 15489, 77852.3, 79003, 105318, 119588, 139887, 170534, 0
285.000129, 4.999923, 48522, 15421, 77689.0, 78799, 105426, 119130, 137117, 159129, 0
290.00009, 4.999961, 48278, 18501, 77674.6, 78832, 104665, 118220, 136646, 173545, 0
295.000075, 4.999985, 48598, 16412, 77587.3, 78810, 104609, 117985, 136748, 174416, 0
300.000485, 5.00041, 48513, 14178, 77794.6, 78919, 105196, 121101, 149426, 184619, 0
301.253148, 1.252663, 1436, 14178, 77234.4, 78468, 103610, 118359, 148865, 184619, 0
