elapsed, window, n, min, mean, max, errors
5.000009, 5.000009,104381, 6204,35245.3, 1072716,40588
10.000017, 5.000008,114918, 6098,35004.6, 1053343,14499
15.000008, 4.999991,120035, 6249,35390.7, 1052273,10837
20.00008, 5.000072,121892, 6192,35385.2, 1060702,8865
25.000036, 4.999956,120920, 6140,35688.3, 1076832,8311
30.000056, 5.00002,118804, 6140,35350.4, 1037039,7167
35.000642, 5.000586,122275, 6209,35807.3, 1074199,7064
40.000048, 4.999406,120362, 6054,35629.4, 1056787,6401
45.000242, 5.000194,120115, 6347,35839.8, 1051703,6497
50.000015, 4.999773,121038, 6320,35656.9, 1052292,5714
55.000019, 5.000004,117329, 6275,36278.7, 1085560,6131
60.000078, 5.000059,118153, 6092,35923.3, 1075749,5575
65.000227, 5.000149,120108, 5925,36020.8, 1042872,5749
70.000304, 5.000077,118218, 6247,36001.8, 1049280,5480
75.000092, 4.999788,116413, 6433,36501.9, 1068427,5395
80.000071, 4.999979,117532, 6190,36527.8, 1058515,5576
85.000231, 5.00016,116353, 6167,36323, 1070151,4961
90.000067, 4.999836,116129, 6230,36725, 1062064,5380
95.000177, 5.00011,115188, 6086,36359.8, 1064898,5029
100.000029, 4.999852,117568, 6169,36438, 1074399,4969
105.000075, 5.000046,117556, 6565,36619.1, 1101625,4799
110.000056, 4.999981,116046, 6240,36459, 1101625,4791
115.001021, 5.000965,117698, 6378,36917.7, 1084379,5062
120.000029, 4.999008,115710, 6209,36951.9, 1082116,4608
125.000015, 4.999986,116214, 6463,37463.7, 1113800,5085
130.000023, 5.000008,116008, 6663,36951.7, 1068633,4571
135.000198, 5.000175,112601, 6281,37220.4, 1068814,4690
140.000053, 4.999855,114194, 6281,37443.6, 1110531,4810
145.000118, 5.000065,113698, 6476,37389.5, 1068688,4411
150.00013, 5.000012,113194, 6075,37764.2, 1073755,4730
155.000019, 4.999889,113459, 6193,37482.1, 1086440,4590
160.000114, 5.000095,112642, 6126,37761.9, 1094130,4539
165.000009, 4.999895,112510, 6245,37719.6, 1099695,4686
170.000011, 5.000002,109733, 6232,37638.3, 1127051,4260
175.000058, 5.000047,110543, 6298,38381.7, 1164712,4605
180.000994, 5.000936,106909, 6503,38310.7, 1110610,4460
181.024996, 1.024002,19176, 6242,38549.1, 1110610,830

