elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000072, 5.000072, 28504, 4142, 30548.3, 30436, 49492, 55219, 61664, 93191, 6263
10.00003, 4.999958, 26655, 3358, 30768.5, 30557, 49946, 55494, 62348, 70599, 6352
15.000033, 5.000003, 27319, 3304, 30759.9, 30635, 49903, 56027, 62154, 73844, 6341
20.000012, 4.999979, 27332, 3598, 30706.9, 30436, 49785, 55651, 61701, 68239, 6220
25.000122, 5.00011, 26032, 3401, 30951.1, 30974, 50263, 55800, 61370, 68217, 6127
30.000068, 4.999946, 27427, 2684, 30755.1, 30572, 49850, 55577, 61297, 68405, 6336
35.000095, 5.000027, 26728, 3357, 30948.1, 30841, 50032, 56066, 62022, 67555, 6236
40.000408, 5.000313, 26905, 3863, 30821.0, 30737, 50162, 55979, 61901, 70291, 6197
45.000164, 4.999756, 26859, 4647, 30901.8, 30987, 50114, 55888, 61921, 70922, 6274
50.000082, 4.999918, 27945, 4308, 30749.9, 30652, 49916, 55730, 61409, 67105, 6385
55.001345, 5.001263, 26351, 3930, 30843.0, 30817, 50049, 56022, 62296, 77750, 6382
60.000015, 4.99867, 27284, 4298, 30964.2, 30908, 50291, 56292, 62737, 96868, 6254
65.000021, 5.000006, 26577, 2812, 31081.9, 31055, 50165, 55841, 61735, 68245, 6215
70.000018, 4.999997, 26875, 3800, 31097.0, 31092, 50148, 55998, 62435, 79857, 6278
75.000487, 5.000469, 26987, 3989, 30902.0, 30844, 50016, 56100, 62065, 67993, 6238
80.000264, 4.999777, 27201, 2996, 30695.6, 30494, 49827, 55813, 61850, 71095, 6374
85.000208, 4.999944, 26673, 4113, 30582.3, 30499, 49825, 55749, 61358, 66883, 6206
90.000011, 4.999803, 26453, 4306, 30803.4, 30643, 50080, 55847, 62601, 71378, 6308
95.000054, 5.000043, 27118, 3791, 30586.5, 30554, 49730, 55488, 61463, 73121, 6360
100.000014, 4.99996, 27817, 3791, 30947.0, 30741, 49972, 55829, 61685, 71130, 6435
105.000074, 5.00006, 27161, 4495, 31188.1, 31051, 50372, 56448, 62884, 69163, 6381
110.000121, 5.000047, 26888, 2430, 31174.1, 31030, 50355, 56164, 62539, 69439, 6388
115.000217, 5.000096, 28450, 3439, 31040.1, 30931, 50153, 56323, 63020, 74989, 6560
120.000039, 4.999822, 27335, 3322, 31258.9, 31086, 50332, 56032, 62324, 67803, 6392
125.000039, 5.0, 27735, 3741, 31602.5, 31504, 51089, 57792, 65464, 88847, 6925
130.000259, 5.00022, 28916, 3927, 31847.0, 31746, 51350, 57712, 65246, 80326, 7141
135.000176, 4.999917, 28127, 4008, 31933.7, 31893, 51615, 57978, 65144, 76527, 6822
140.000242, 5.000066, 28420, 4560, 31898.0, 31686, 51595, 58206, 67027, 78947, 6985
145.000127, 4.999885, 28610, 2135, 31831.0, 31761, 51323, 57819, 65980, 84083, 6823
150.00005, 4.999923, 28698, 4500, 31883.6, 31846, 51741, 58671, 66952, 83250, 6831
155.000083, 5.000033, 27270, 3720, 32187.6, 32200, 52133, 59046, 68828, 91426, 6602
160.000076, 4.999993, 28212, 3089, 32132.6, 32122, 51842, 58708, 68226, 83183, 6704
165.000106, 5.00003, 27859, 3925, 32111.8, 32103, 51919, 59198, 68965, 91432, 6478
170.000119, 5.000013, 27822, 4037, 32332.4, 32160, 52304, 60038, 69212, 81980, 6657
175.001405, 5.001286, 4712, 4037, 44910.7, 33292, 54195, 1016372, 1038603, 1042674, 1335
180.001411, 5.000006, 0, 0, 0, 0, 0, 0, 0, 0, 0
181.020178, 1.018767, 0, 0, 0, 0, 0, 0, 0, 0, 0
