elapsed, window, n, min, mean, max, errors
5.000667, 5.000667,88345, 750,15514.3, 65912,66527
10.00001, 4.999343,93773, 1202,15260.6, 57274,57125
15.000201, 5.000191,95445, 1076,15286.2, 67423,55192
20.000012, 4.999811,95237, 1081,15312.9, 66943,53412
25.00001, 4.999998,95868, 858,15367.4, 64319,53969
30.000988, 5.000978,97997, 942,15307.9, 65762,54359
35.00005, 4.999062,96094, 744,15335.5, 65792,52004
40.000248, 5.000198,98498, 601,15299.7, 64841,53440
45.000089, 4.999841,97880, 841,15318.8, 62431,52657
50.000011, 4.999922,95806, 983,15397.2, 65392,51481
55.000031, 5.00002,97657, 835,15333.6, 59425,52517
60.000047, 5.000016,97961, 1404,15294.7, 53847,52864
65.000672, 5.000625,98398, 1173,15312.1, 65634,52749
70.000012, 4.99934,98104, 737,15333.6, 65702,52694
75.000359, 5.000347,97769, 827,15338.5, 65048,52267
80.000061, 4.999702,99059, 809,15333.3, 61804,53566
85.000107, 5.000046,98423, 524,15320.8, 59164,52740
90.000114, 5.000007,99143, 1581,15316, 55855,52632
95.00034, 5.000226,98996, 900,15334.1, 52849,52633
100.000096, 4.999756,98828, 905,15328.9, 64235,52484
105.000109, 5.000013,99224, 781,15341.6, 55921,53599
110.000608, 5.000499,98911, 860,15300.6, 63377,52809
115.000224, 4.999616,98835, 754,15351, 68228,53109
120.000017, 4.999793,97736, 865,15353.5, 62205,51706
125.000023, 5.000006,98441, 865,15369.8, 61625,52030
130.000013, 4.99999,97173, 1324,15379.1, 66281,51629
135.000154, 5.000141,97757, 1138,15375.1, 66830,51974
140.00008, 4.999926,96026, 674,15449.1, 64987,51055
145.000524, 5.000444,97600, 1042,15385.6, 62251,52039
150.000019, 4.999495,97744, 596,15382.5, 59296,51875
155.000578, 5.000559,97247, 1270,15411.4, 62709,51881
160.00017, 4.999592,98734, 776,15369.7, 57285,52811
165.000009, 4.999839,99666, 632,15358.7, 59262,53518
170.000009, 5.0,98878, 867,15371.8, 64212,52672
175.000052, 5.000043,99277, 853,15362, 48105,52884
180.000137, 5.000085,98847, 934,15349, 60582,52498
181.025535, 1.025398,17015, 750,15379, 61766,9673

