elapsed, window, n, min, mean, max, errors
5.001634, 5.001634,1178, 14083,66912.5, 1070486,189
10.00077, 4.999136,836, 14749,102780, 1068172,98
15.001679, 5.000909,945, 14070,96352.7, 1083909,109
20.000634, 4.998955,947, 14070,107324, 1086087,110
25.000676, 5.000042,953, 14049,102311, 1087462,108
30.000056, 4.99938,921, 14095,92836.2, 1087462,102
35.000635, 5.000579,903, 15050,107639, 1115347,100
40.000678, 5.000043,880, 14041,110274, 1102225,84
45.000681, 5.000003,951, 16122,126338, 1083419,74
50.000642, 4.999961,932, 14555,85319.7, 1084419,89
55.000682, 5.00004,935, 13941,122144, 1081088,82
60.000707, 5.000025,928, 15755,111090, 1098203,71
65.001675, 5.000968,894, 14559,104636, 1071469,86
70.000687, 4.999012,960, 13876,116089, 1092210,85
75.001672, 5.000985,943, 15746,105261, 1093989,90
80.001642, 4.99997,953, 14989,97851.4, 1085326,102
85.000697, 4.999055,912, 14876,114279, 1064189,72
90.000706, 5.000009,1002, 13772,112524, 1076289,82
95.000115, 4.999409,988, 13956,109812, 1096883,97
100.001676, 5.001561,958, 13250,106333, 1096883,85
105.000783, 4.999107,1032, 13275,109938, 1094959,83
110.001626, 5.000843,950, 13953,106983, 1088012,83
115.000516, 4.99889,953, 14919,102518, 1088012,92
120.000707, 5.000191,1005, 12639,119277, 1072560,72
125.000683, 4.999976,976, 13966,111176, 1074089,86
130.00069, 5.000007,971, 14079,109867, 1064815,83
135.001679, 5.000989,930, 13990,106995, 1066006,85
140.00068, 4.999001,926, 14000,119960, 1066006,70
145.001674, 5.000994,943, 14000,115444, 1087672,70
150.000475, 4.998801,959, 13701,126041, 1091656,98
155.000669, 5.000194,998, 13978,109311, 1097216,84
160.000715, 5.000046,993, 14024,106571, 1083985,83
165.000628, 4.999913,917, 12766,115734, 1083985,72
170.000692, 5.000064,938, 14433,112088, 1081077,94
175.000696, 5.000004,946, 12028,112510, 1074526,84
180.000698, 5.000002,997, 13860,104498, 1084990,98
185.000896, 5.000198,994, 14018,127383, 1078474,77
190.000021, 4.999125,958, 15056,108365, 1088555,86
195.000677, 5.000656,990, 13877,113376, 1061506,92
200.001672, 5.000995,932, 14968,97516.4, 1071972,81
205.00068, 4.999008,962, 14937,108495, 1092128,92
210.001681, 5.001001,943, 15422,117370, 1098075,91
215.000684, 4.999003,940, 13917,110940, 1088821,73
220.00068, 4.999996,941, 13922,103934, 1071284,70
225.001683, 5.001003,963, 12576,105957, 1063158,63
230.000677, 4.998994,940, 14286,124906, 1087634,78
235.001626, 5.000949,1019, 12618,124150, 1064135,88
240.000693, 4.999067,967, 13906,110610, 1080700,78
245.000678, 4.999985,971, 13866,117073, 1101170,74
250.000675, 4.999997,909, 13149,116068, 1094777,61
255.000648, 4.999973,981, 13974,118686, 1083968,70
260.000701, 5.000053,1045, 15277,110926, 1075783,77
265.000674, 4.999973,1004, 12510,97265.2, 1088441,108
270.001676, 5.001002,962, 13998,128787, 1090105,87
275.001693, 5.000017,991, 16382,117387, 1091962,76
280.00068, 4.998987,982, 16532,127264, 1093134,78
285.000691, 5.000011,933, 11663,101213, 1085714,77
290.000386, 4.999695,993, 11663,112534, 1077567,71
295.000673, 5.000287,968, 12371,107322, 1096810,93
300.000675, 5.000002,937, 15734,125961, 1076664,73
301.01394, 1.013265,152, 14656,131231, 1076664,16

