elapsed, window, n, min, mean, max, errors
5.00003, 5.00003,36856, 9706,58899.3, 195925,67753
10.000033, 5.000003,49170, 10786,57884.2, 123753,64985
15.000037, 5.000004,53064, 9378,58270.5, 124852,66845
20.000007, 4.99997,54193, 10401,58274.4, 133069,64487
25.000076, 5.000069,54214, 10922,58638.7, 120805,64648
30.000015, 4.999939,53721, 10148,58451.6, 118158,62528
35.000023, 5.000008,54421, 10474,58518.2, 125643,62458
40.000061, 5.000038,54872, 10415,58618, 140685,63529
45.000014, 4.999953,54514, 10275,58523.5, 127113,62923
50.000034, 5.00002,55125, 9023,58695.1, 138462,62065
55.000762, 5.000728,54467, 9599,58835.3, 121275,61303
60.000225, 4.999463,55199, 9599,58673.3, 122252,63188
65.000343, 5.000118,54521, 8315,58774.4, 127548,60927
70.000046, 4.999703,54837, 10550,58656.9, 133434,62373
75.001672, 5.001626,55522, 8229,58793.1, 117613,62859
80.000013, 4.998341,55268, 10301,58707.5, 126745,61639
85.000378, 5.000365,55125, 8575,58841.1, 120197,62113
90.000026, 4.999648,54293, 8120,58799.9, 126537,60503
95.00001, 4.999984,55685, 9214,59068.9, 122141,63125
100.000058, 5.000048,55173, 10197,58898.8, 129429,61519
105.000175, 5.000117,54361, 10744,58581.7, 124616,59836
110.000015, 4.99984,55445, 11292,59023.8, 120989,62349
115.000098, 5.000083,55337, 9349,59071.8, 137809,62178
120.00014, 5.000042,55962, 8629,59011.8, 123178,62940
125.000019, 4.999879,55835, 8879,58996.8, 123827,62132
130.000016, 4.999997,54672, 10635,58791.2, 141317,60312
135.00004, 5.000024,55745, 10324,58958.9, 122539,61559
140.00001, 4.99997,55426, 10095,58864.1, 121606,61865
145.000049, 5.000039,54673, 10095,58898.1, 128106,60164
150.000009, 4.99996,55255, 10787,59207, 123313,62374
155.000019, 5.00001,54637, 10688,59201, 134488,61962
160.00002, 5.000001,54984, 10749,59258.3, 135083,61505
165.000371, 5.000351,55668, 9266,59298.1, 120762,61907
170.000258, 4.999887,55442, 9266,59440.5, 120639,62908
175.000011, 4.999753,54831, 9471,59192, 129646,60813
180.000012, 5.000001,55534, 10486,59114.8, 132147,61339
185.000117, 5.000105,54772, 9634,59075.6, 124472,60927
190.000092, 4.999975,54926, 10045,59005.4, 128938,61552
195.000105, 5.000013,55024, 10841,59107.3, 123685,60974
200.000113, 5.000008,55106, 9755,59257.8, 125436,60468
205.000048, 4.999935,55456, 10019,59279.8, 125436,61917
210.000069, 5.000021,55484, 9378,59161.8, 123152,61630
215.000131, 5.000062,54533, 10744,59162.9, 137021,59849
220.000127, 4.999996,55111, 9176,59376.9, 121069,62014
225.000424, 5.000297,54440, 9176,59180.8, 133503,61476
230.000131, 4.999707,55075, 8679,59274.6, 128400,61095
235.000014, 4.999883,55400, 10589,59313.2, 123698,61214
240.000037, 5.000023,54821, 11211,59195.2, 125643,60707
245.000351, 5.000314,54894, 9475,59246.6, 122715,60416
250.000007, 4.999656,54658, 9940,59354.4, 126744,60750
255.000676, 5.000669,55197, 10205,59354.5, 123642,61604
260.00001, 4.999334,54453, 10980,59168.9, 125571,60017
265.000106, 5.000096,55862, 9076,59548.8, 132065,61993
270.000115, 5.000009,54587, 9152,59365.7, 127543,61459
275.00011, 4.999995,55184, 9562,59563.7, 122078,60838
280.000297, 5.000187,54786, 9329,59264.7, 126518,60618
285.000066, 4.999769,55248, 9643,59574.6, 126518,61570
290.000029, 4.999963,54881, 10473,59290.6, 121193,60901
295.000803, 5.000774,54850, 11177,59473.1, 126230,60771
300.000023, 4.99922,54331, 10139,59449.2, 131129,59842
301.029252, 1.029229,9957, 10139,59570.6, 1062924,11551

