elapsed, window, total, successful, failed
5.002873, 5.002873,807866,807866,0
10.000012, 4.997139,779605,779605,0
15.000929, 5.000917,763238,763238,0
20.000196, 4.999267,770621,770621,0
25.000021, 4.999825,760221,760221,0
30.000209, 5.000188,771900,771900,0
35.000036, 4.999827,765259,765259,0
40.000067, 5.000031,764793,764793,0
45.000587, 5.00052,771974,771974,0
50.000187, 4.9996,769391,769391,0
55.000138, 4.999951,767224,767224,0
60.000031, 4.999893,768086,768086,0
65.000049, 5.000018,773207,773207,0
70.001931, 5.001882,766620,766620,0
75.002037, 5.000106,767455,767455,0
80.000439, 4.998402,764836,764836,0
85.000934, 5.000495,771069,771069,0
90.000981, 5.000047,764134,764134,0
95.000942, 4.999961,769666,769666,0
100.000933, 4.999991,766859,766859,0
105.000205, 4.999272,764653,764653,0
110.001245, 5.00104,764873,764873,0
115.002073, 5.000828,767164,767164,0
120.000159, 4.998086,772048,772048,0
125.000043, 4.999884,779861,779861,0
130.000061, 5.000018,763613,763613,0
135.000987, 5.000926,762545,762545,0
140.000062, 4.999075,769113,769113,0
145.000055, 4.999993,765756,765756,0
150.000934, 5.000879,769816,769816,0
155.00003, 4.999096,768111,768111,0
160.000023, 4.999993,772640,772640,0
165.000931, 5.000908,770292,770292,0
170.000941, 5.00001,765117,765117,0
175.000897, 4.999956,763227,763227,0
180.001034, 5.000137,769146,769146,0
185.000292, 4.999258,762332,762332,0
190.000933, 5.000641,770254,770254,0
195.00193, 5.000997,763180,763180,0
200.000935, 4.999005,764380,764380,0
205.001147, 5.000212,757834,757834,0
210.000135, 4.998988,760024,760024,0
215.000964, 5.000829,769172,769172,0
220.000932, 4.999968,760099,760099,0
225.00131, 5.000378,768483,768483,0
230.000081, 4.998771,759409,759409,0
235.000584, 5.000503,763071,763071,0
240.000125, 4.999541,768381,768381,0
245.000037, 4.999912,773705,773705,0
250.000947, 5.00091,765070,765070,0
255.000428, 4.999481,774347,774347,0
260.000797, 5.000369,770047,770047,0
265.000939, 5.000142,763971,763971,0
270.000929, 4.99999,767237,767237,0
275.000056, 4.999127,770791,770791,0
280.000495, 5.000439,767064,767064,0
285.000274, 4.999779,767295,767295,0
290.000937, 5.000663,766385,766385,0
295.000179, 4.999242,766359,766359,0
300.001064, 5.000885,761380,761380,0
301.038741, 1.037677,120456,120456,0

