elapsed, window, total, successful, failed
5.000065, 5.000065, 66917, 62273, 4644
10.00002, 4.999955, 65514, 60443, 5071
15.000046, 5.000026, 65439, 60565, 4874
20.000077, 5.000031, 64530, 59703, 4827
25.000367, 5.00029, 62879, 58145, 4734
30.000021, 4.999654, 65442, 60586, 4856
35.000014, 4.999993, 63261, 58513, 4748
40.000189, 5.000175, 62601, 57780, 4821
45.000089, 4.9999, 63900, 59280, 4620
50.000023, 4.999934, 65558, 60793, 4765
55.000041, 5.000018, 63944, 59276, 4668
60.000038, 4.999997, 64122, 59364, 4758
65.000337, 5.000299, 63371, 58738, 4633
70.000043, 4.999706, 62603, 57821, 4782
75.000589, 5.000546, 62928, 58513, 4415
80.000035, 4.999446, 62289, 57568, 4721
85.000017, 4.999982, 62624, 57977, 4647
90.000028, 5.000011, 62634, 58257, 4377
95.000014, 4.999986, 61610, 57110, 4500
100.00002, 5.000006, 62178, 57765, 4413
105.0001, 5.00008, 61921, 57152, 4769
110.000031, 4.999931, 63796, 59268, 4528
115.000147, 5.000116, 62972, 58304, 4668
120.000014, 4.999867, 61256, 56671, 4585
125.000007, 4.999993, 62217, 57541, 4676
130.000066, 5.000059, 62596, 58090, 4506
135.000104, 5.000038, 62837, 58158, 4679
140.000051, 4.999947, 62153, 57731, 4422
145.000193, 5.000142, 62038, 57693, 4345
150.000072, 4.999879, 60682, 56171, 4511
155.000155, 5.000083, 60725, 56417, 4308
160.000063, 4.999908, 60953, 56461, 4492
165.000223, 5.00016, 61958, 57701, 4257
170.000036, 4.999813, 62066, 57564, 4502
175.000099, 5.000063, 59838, 55512, 4326
180.001214, 5.001115, 32663, 30165, 2498
181.019559, 1.018345, 0, 0, 0
