elapsed, window, total, successful, failed
5.00011, 5.00011, 620133, 620133, 0
10.000147, 5.000037, 565513, 565513, 0
15.000145, 4.999998, 557571, 557571, 0
20.000309, 5.000164, 562761, 562761, 0
25.002266, 5.001957, 551656, 551656, 0
30.001249, 4.998983, 559742, 559742, 0
35.000266, 4.999017, 551985, 551985, 0
40.000063, 4.999797, 558375, 558375, 0
45.000156, 5.000093, 547625, 547625, 0
50.001191, 5.001035, 558380, 558380, 0
55.002452, 5.001261, 550995, 550995, 0
60.000112, 4.99766, 553711, 553711, 0
65.000324, 5.000212, 543434, 543434, 0
70.000482, 5.000158, 552501, 552501, 0
75.001975, 5.001493, 541421, 541421, 0
80.00002, 4.998045, 549065, 549065, 0
85.001847, 5.001827, 544033, 544033, 0
90.001853, 5.000006, 549388, 549388, 0
95.000072, 4.998219, 542914, 542914, 0
100.000066, 4.999994, 555668, 555668, 0
105.001578, 5.001512, 545564, 545564, 0
110.000144, 4.998566, 553787, 553787, 0
115.000153, 5.000009, 542609, 542609, 0
120.000673, 5.00052, 551118, 551118, 0
125.000044, 4.999371, 545995, 545995, 0
130.000295, 5.000251, 556988, 556988, 0
135.000019, 4.999724, 549187, 549187, 0
140.000218, 5.000199, 552183, 552183, 0
145.000188, 4.99997, 545320, 545320, 0
150.000214, 5.000026, 551574, 551574, 0
155.000161, 4.999947, 547310, 547310, 0
160.000363, 5.000202, 559221, 559221, 0
165.000253, 4.99989, 542783, 542783, 0
170.000103, 4.99985, 554887, 554887, 0
175.000339, 5.000236, 546520, 546520, 0
180.000115, 4.999776, 555020, 555020, 0
185.000292, 5.000177, 547129, 547129, 0
190.000106, 4.999814, 556873, 556873, 0
195.00075, 5.000644, 547812, 547812, 0
200.000019, 4.999269, 551648, 551648, 0
205.000614, 5.000595, 549560, 549560, 0
210.000372, 4.999758, 549760, 549760, 0
215.000067, 4.999695, 551685, 551685, 0
220.00005, 4.999983, 553456, 553456, 0
225.000175, 5.000125, 549124, 549124, 0
230.000232, 5.000057, 555336, 555336, 0
235.00087, 5.000638, 549978, 549978, 0
240.000022, 4.999152, 555315, 555315, 0
245.000354, 5.000332, 547369, 547369, 0
250.000337, 4.999983, 555329, 555329, 0
255.000185, 4.999848, 547908, 547908, 0
260.000014, 4.999829, 553729, 553729, 0
265.000119, 5.000105, 548679, 548679, 0
270.000047, 4.999928, 554437, 554437, 0
275.000793, 5.000746, 549160, 549160, 0
280.000225, 4.999432, 555554, 555554, 0
285.000044, 4.999819, 549589, 549589, 0
290.000452, 5.000408, 554033, 554033, 0
295.000515, 5.000063, 546713, 546713, 0
300.000215, 4.9997, 553305, 553305, 0
301.206063, 1.205848, 22257, 22257, 0
