elapsed, window, n, min, mean, max, errors
5.000046, 5.000046,45593, 300,11714, 282040,21110
10.000528, 5.000482,47385, 264,13306, 464988,11456
15.000026, 4.999498,47877, 228,14425.4, 476619,8638
20.000009, 4.999983,49141, 228,14729, 593101,8480
25.000142, 5.000133,49637, 219,14871.2, 595154,7674
30.000044, 4.999902,50733, 236,15256.1, 500459,6963
35.000136, 5.000092,50193, 267,15814.5, 556144,6498
40.000057, 4.999921,51304, 232,15830.7, 611800,6195
45.000088, 5.000031,51071, 232,16261.8, 565741,6151
50.000056, 4.999968,51774, 229,15932.5, 624181,5720
55.000024, 4.999968,51055, 283,15810.3, 820397,5604
60.000052, 5.000028,52388, 232,15805.7, 807840,5522
65.00005, 4.999998,51301, 232,16244.2, 846038,5228
70.000016, 4.999966,51984, 257,17048.7, 691051,4712
75.00008, 5.000064,53381, 281,16933.7, 629760,4684
80.000216, 5.000136,52314, 253,16884.3, 655781,4428
85.000025, 4.999809,52359, 251,16934.8, 739168,4407
90.000008, 4.999983,51924, 263,16751, 739168,4019
95.000795, 5.000787,52569, 245,16915.8, 579372,3821
100.000039, 4.999244,53090, 252,17168.3, 591231,3862
105.000019, 4.99998,52355, 252,17163.1, 687696,3662
110.000019, 5.0,52392, 252,17112.9, 648514,3511
115.000031, 5.000012,52793, 208,17169.9, 765215,3518
120.000156, 5.000125,53200, 210,17079.4, 840287,3702
125.000023, 4.999867,53733, 261,17188.4, 709380,3499
130.000013, 4.99999,52625, 242,17086.3, 939727,3384
135.000493, 5.00048,53591, 210,17518.3, 954233,3313
140.000038, 4.999545,52987, 272,17451, 621714,3042
145.000359, 5.000321,52298, 289,17588.7, 689499,3021
150.000054, 4.999695,53091, 273,17501, 761076,3186
155.000107, 5.000053,53271, 247,17351.9, 891492,3086
160.000075, 4.999968,52891, 234,17131.2, 726973,2958
165.000016, 4.999941,52708, 223,17446.7, 680694,2867
170.000131, 5.000115,53118, 229,17906.6, 730416,3045
175.000045, 4.999914,52666, 269,17791.7, 730416,2878
180.000785, 5.00074,53226, 287,17678.3, 714734,2998
185.000009, 4.999224,52918, 235,18092.6, 805129,2958
190.000843, 5.000834,53082, 227,17888.4, 761555,2779
195.000144, 4.999301,52458, 273,18237.6, 683886,2653
200.000201, 5.000057,53925, 235,17438.9, 587724,2665
205.000077, 4.999876,53348, 250,17409.1, 705593,2525
210.000131, 5.000054,53493, 220,17692.4, 885262,2609
215.00004, 4.999909,53331, 274,18043.8, 810515,2577
220.000016, 4.999976,53050, 245,18102.1, 707159,2455
225.000438, 5.000422,52899, 294,17884.5, 725717,2421
230.000194, 4.999756,52394, 222,18408.1, 822086,2522
235.000178, 4.999984,53635, 235,18123.6, 659106,2315
240.000015, 4.999837,53422, 253,17947.9, 796216,2084
245.000057, 5.000042,53514, 251,18300.4, 732384,2071
250.000058, 5.000001,53663, 251,18387.6, 775646,2152
255.000091, 5.000033,53782, 244,17812.5, 812533,2085
260.000086, 4.999995,52221, 209,18023.7, 691334,2042
265.000511, 5.000425,53736, 208,18101, 786412,2015
270.000072, 4.999561,52395, 237,18465, 634425,1983
275.000247, 5.000175,52625, 222,18579, 716645,2100
280.000086, 4.999839,53338, 257,18703.2, 624153,2219
285.000184, 5.000098,53248, 238,18494.9, 769916,1993
290.000154, 4.99997,53019, 276,18739.8, 661603,1923
295.000268, 5.000114,52945, 290,18679.3, 749653,2078
300.000152, 4.999884,53599, 219,18219.4, 879384,2067
301.024097, 1.023945,11390, 219,17882.9, 879384,463

