elapsed, window, n, min, mean, max, errors
5.000064, 5.000064,49588, 1705,24785.7, 151327,12961
10.000072, 5.000008,44368, 1873,24028.3, 149453,9363
15.000087, 5.000015,44249, 1656,22556.7, 157954,8754
20.000223, 5.000136,44217, 730,21273, 156419,8260
25.000011, 4.999788,43815, 1472,26703.3, 132028,8944
30.000478, 5.000467,43307, 913,26108.4, 164494,8693
35.000317, 4.999839,42994, 1887,30037.4, 164494,9170
40.000399, 5.000082,42982, 1328,27297.7, 156959,8624
45.000263, 4.999864,43101, 1208,24327.2, 149869,7769
50.000016, 4.999753,42491, 983,22946.7, 172354,7408
55.000464, 5.000448,42533, 1078,22618.9, 179459,7315
60.000014, 4.99955,42533, 1078,23442.8, 159428,7208
65.000324, 5.00031,41986, 856,22349.7, 163808,7203
70.000226, 4.999902,41920, 1468,23331.5, 178858,7291
75.000783, 5.000557,41562, 1372,23355.5, 191937,7038
80.001661, 5.000878,41035, 1074,25759.8, 218017,7693
85.00076, 4.999099,40969, 1645,30057.9, 197322,7964
90.000017, 4.999257,40495, 1593,29724.6, 165252,7930
95.00005, 5.000033,40264, 1304,30536, 169025,8001
100.000593, 5.000543,39828, 1674,34564.3, 155380,8317
105.000068, 4.999475,39978, 1581,27562.8, 187459,7191
110.001395, 5.001327,39376, 1968,31382.1, 187459,7935
115.000007, 4.998612,39510, 2215,32859, 164712,7811
120.000039, 5.000032,39105, 1937,34471.8, 168779,8136
125.000688, 5.000649,39047, 1644,29465.9, 198616,7372
130.000323, 4.999635,38717, 1287,30615, 192636,7421
135.000231, 4.999908,38463, 1987,31642.4, 175870,7444
140.000027, 4.999796,37959, 2035,30463, 187545,7197
145.000349, 5.000322,38043, 2123,33023.1, 193467,7478
150.000284, 4.999935,37654, 1891,32740, 198588,7344
155.000027, 4.999743,37665, 1868,33727.2, 206397,7482
160.000454, 5.000427,37663, 1276,30909, 174875,7060
165.000359, 4.999905,37477, 1208,30959.2, 195720,7215
170.002376, 5.002017,37128, 1630,32813.7, 195159,7218
175.0007, 4.998324,37145, 1897,30703.9, 211517,7073
180.000166, 4.999466,37284, 1720,31018.6, 207649,7107
181.021641, 1.021475,5064, 975,31350.6, 214036,891

