elapsed, window, total, successful, failed
5.000137, 5.000137, 40515, 27805, 12710
10.000129, 4.999992, 37344, 24501, 12843
15.000119, 4.99999, 38222, 25106, 13116
20.000104, 4.999985, 36844, 24087, 12757
25.000582, 5.000478, 37337, 24642, 12695
30.000184, 4.999602, 37820, 24902, 12918
35.000484, 5.0003, 37673, 24742, 12931
40.000067, 4.999583, 39190, 25744, 13446
45.000137, 5.00007, 37674, 24743, 12931
50.000052, 4.999915, 37718, 24807, 12911
55.000654, 5.000602, 37440, 24685, 12755
60.000045, 4.999391, 37276, 24468, 12808
65.000331, 5.000286, 37915, 25041, 12874
70.00006, 4.999729, 36728, 24151, 12577
75.00018, 5.00012, 38468, 25337, 13131
80.000031, 4.999851, 37208, 24615, 12593
85.000017, 4.999986, 36476, 23887, 12589
90.0006, 5.000583, 35795, 23744, 12051
95.000681, 5.000081, 37058, 24389, 12669
100.000031, 4.99935, 36742, 24088, 12654
105.000492, 5.000461, 37456, 24496, 12960
110.000119, 4.999627, 37966, 25160, 12806
115.000029, 4.99991, 38044, 25211, 12833
120.000074, 5.000045, 37249, 24544, 12705
125.000084, 5.00001, 37191, 24514, 12677
130.000045, 4.999961, 37162, 24489, 12673
135.000052, 5.000007, 38093, 25167, 12926
140.000021, 4.999969, 38478, 25397, 13081
145.000163, 5.000142, 38377, 25093, 13284
150.000125, 4.999962, 37830, 24847, 12983
155.000061, 4.999936, 36888, 24448, 12440
160.000431, 5.00037, 38235, 25121, 13114
165.000013, 4.999582, 37968, 25097, 12871
170.000015, 5.000002, 37856, 25164, 12692
175.000112, 5.000097, 37878, 25072, 12806
180.000172, 5.00006, 37509, 24827, 12682
181.025054, 1.024882, 7712, 5067, 2645
