elapsed, window, total, successful, failed
5.001039, 5.001039, 313726, 313726, 0
10.001217, 5.000178, 293888, 293888, 0
15.000133, 4.998916, 291117, 291117, 0
20.00023, 5.000097, 291959, 291959, 0
25.001083, 5.000853, 291643, 291643, 0
30.001101, 5.000018, 293553, 293553, 0
35.000866, 4.999765, 288939, 288939, 0
40.001033, 5.000167, 291427, 291427, 0
45.00009, 4.999057, 293584, 293584, 0
50.000059, 4.999969, 292393, 292393, 0
55.000075, 5.000016, 288672, 288672, 0
60.000162, 5.000087, 294349, 294349, 0
65.000057, 4.999895, 289178, 289178, 0
70.001038, 5.000981, 292459, 292459, 0
75.000142, 4.999104, 289935, 289935, 0
80.000082, 4.99994, 294154, 294154, 0
85.001038, 5.000956, 284217, 284217, 0
90.00099, 4.999952, 288665, 288665, 0
95.001004, 5.000014, 293457, 293457, 0
100.001054, 5.00005, 290493, 290493, 0
105.001034, 4.99998, 292590, 292590, 0
110.000086, 4.999052, 291754, 291754, 0
115.00104, 5.000954, 289431, 289431, 0
120.001043, 5.000003, 288136, 288136, 0
125.000082, 4.999039, 292013, 292013, 0
130.000094, 5.000012, 289668, 289668, 0
135.000799, 5.000705, 290648, 290648, 0
140.000545, 4.999746, 291147, 291147, 0
145.000146, 4.999601, 289099, 289099, 0
150.000088, 4.999942, 288485, 288485, 0
155.000085, 4.999997, 289103, 289103, 0
160.000371, 5.000286, 296707, 296707, 0
165.00016, 4.999789, 291939, 291939, 0
170.00205, 5.00189, 288840, 288840, 0
175.000064, 4.998014, 295524, 295524, 0
180.000128, 5.000064, 285994, 285994, 0
185.000094, 4.999966, 289581, 289581, 0
190.001038, 5.000944, 288576, 288576, 0
195.000057, 4.999019, 292675, 292675, 0
200.000056, 4.999999, 288467, 288467, 0
205.001037, 5.000981, 288993, 288993, 0
210.000393, 4.999356, 293190, 293190, 0
215.001093, 5.0007, 291244, 291244, 0
220.001028, 4.999935, 293334, 293334, 0
225.000156, 4.999128, 290406, 290406, 0
230.001041, 5.000885, 290151, 290151, 0
235.001071, 5.00003, 292100, 292100, 0
240.000125, 4.999054, 290749, 290749, 0
245.000086, 4.999961, 293466, 293466, 0
250.000174, 5.000088, 290476, 290476, 0
255.000989, 5.000815, 290801, 290801, 0
260.00012, 4.999131, 292405, 292405, 0
265.000326, 5.000206, 285807, 285807, 0
270.000213, 4.999887, 293909, 293909, 0
275.000066, 4.999853, 289136, 289136, 0
280.001037, 5.000971, 291139, 291139, 0
285.00104, 5.000003, 288297, 288297, 0
290.00071, 4.99967, 291027, 291027, 0
295.001039, 5.000329, 287996, 287996, 0
300.000198, 4.999159, 290084, 290084, 0
301.030991, 1.030793, 32625, 32625, 0
