elapsed, window, n, min, mean, max, errors
5.001009, 5.001009,20360, 14080,28574.7, 65116,10996
10.001714, 5.000705,18631, 14145,28161.8, 62129,10606
15.001058, 4.999344,18848, 12401,28026.5, 55565,10514
20.000013, 4.998955,18632, 12694,27955.3, 56196,10267
25.000945, 5.000932,18731, 13200,28042.1, 61451,10651
30.000034, 4.999089,18587, 13232,28152.9, 55981,10415
35.0001, 5.000066,18677, 13029,28039.9, 57341,10413
40.000992, 5.000892,18458, 14007,28234.5, 62799,10161
45.000055, 4.999063,19048, 12839,27991.6, 57109,10327
50.000042, 4.999987,18784, 13387,28095.1, 56674,10511
55.001958, 5.001916,18513, 12176,28181.1, 60008,10454
60.000061, 4.998103,18358, 13086,28179.2, 52604,10512
65.000018, 4.999957,18364, 13086,28123.8, 56320,10276
70.000984, 5.000966,18443, 13585,28215.3, 67136,10342
75.000322, 4.999338,18490, 11527,28137, 60859,10377
80.000102, 4.99978,18295, 13875,28158.9, 58730,10055
85.000024, 4.999922,18264, 13515,28131.1, 67359,10042
90.000983, 5.000959,18175, 12167,28171.3, 65020,10224
95.000745, 4.999762,18627, 12089,28309.5, 56411,10418
100.000051, 4.999306,18707, 12954,28254.6, 58557,10538
105.00033, 5.000279,18661, 12700,28321, 64150,10460
110.000739, 5.000409,18576, 12995,28410.5, 61419,10372
115.000389, 4.99965,18666, 12761,28266.1, 59464,10173
120.000985, 5.000596,18488, 12761,28256.6, 59464,10241
125.00097, 4.999985,18672, 12970,28260.5, 58147,10484
130.001008, 5.000038,18616, 12535,28276.6, 58147,10348
135.000082, 4.999074,18693, 12983,28149, 56203,10304
140.000344, 5.000262,18314, 12492,28234.6, 54624,10341
145.000096, 4.999752,18438, 12322,28013, 57816,9891
150.000026, 4.99993,18470, 13264,28353.3, 58003,10235
155.000996, 5.00097,18467, 12787,28360.6, 58592,10175
160.000932, 4.999936,18252, 12411,28278.7, 56687,10317
165.000077, 4.999145,18066, 13287,28251.6, 54824,9859
170.000684, 5.000607,18455, 13451,28280.1, 60373,10347
175.000932, 5.000248,18465, 12381,28312.8, 58954,10467
180.00015, 4.999218,18329, 12671,28252.3, 57183,10354
185.000094, 4.999944,18487, 11610,28170.1, 53562,10355
190.000029, 4.999935,18467, 13245,28357.7, 59831,10440
195.000963, 5.000934,18468, 12505,28297.5, 60925,10450
200.000025, 4.999062,18499, 12648,28255.6, 56505,10422
205.00095, 5.000925,18303, 13362,28255.9, 56648,10171
210.001555, 5.000605,18459, 12729,28080, 56667,10412
215.000031, 4.998476,18295, 12632,28312, 54750,10300
220.000047, 5.000016,18475, 13136,28015, 58111,10287
225.000038, 4.999991,18305, 13986,28270.9, 58831,10316
230.000959, 5.000921,18292, 12890,28229.3, 63976,10181
235.000157, 4.999198,18605, 13179,28196.6, 60026,10093
240.000375, 5.000218,18347, 12917,28067.8, 60520,10175
245.001591, 5.001216,18632, 12917,28299.8, 57827,10410
250.000984, 4.999393,18322, 12212,28127.8, 58786,10312
255.000064, 4.99908,18342, 13486,28139.9, 61990,10167
260.001023, 5.000959,18224, 12932,28188.8, 59756,10156
265.001727, 5.000704,18541, 13598,28199.8, 57838,10319
270.000064, 4.998337,18211, 12186,28281.2, 61187,10371
275.001019, 5.000955,18282, 12266,28315.9, 61187,10055
280.000584, 4.999565,18416, 12746,28257.5, 61795,10272
285.000069, 4.999485,18206, 11870,28250, 64038,10155
290.000008, 4.999939,18350, 11757,28448.6, 59002,10370
295.000962, 5.000954,18376, 12068,28330.1, 60340,10451
300.000057, 4.999095,17853, 12277,28166.1, 60911,10097
301.022649, 1.022592,2163, 11457,28122.9, 1022667,1283

