elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000036, 5.000036, 13639, 14048, 57831.1, 58283, 84804, 94302, 107082, 130863, 18603
10.000052, 5.000016, 12312, 13057, 56981.4, 57679, 83474, 91361, 98467, 110436, 19731
15.000042, 4.99999, 12826, 14139, 56624.0, 57564, 83007, 90579, 98114, 103847, 19820
20.000091, 5.000049, 12993, 14740, 56346.6, 57150, 82785, 90228, 98114, 104715, 19837
25.000041, 4.99995, 12487, 13161, 56332.7, 57295, 82904, 90517, 98063, 106130, 19345
30.000053, 5.000012, 12527, 11443, 56660.0, 57475, 83232, 91190, 98433, 118114, 19643
35.000228, 5.000175, 12473, 12037, 56892.0, 57813, 83589, 91103, 99024, 111504, 19435
40.000664, 5.000436, 12405, 12790, 56763.6, 57674, 83575, 91732, 99933, 110486, 19111
45.00001, 4.999346, 12862, 11339, 56490.7, 57365, 83011, 90736, 99481, 106282, 19844
50.000015, 5.000005, 12778, 11339, 56489.5, 57396, 82960, 90616, 98230, 103872, 20019
55.000036, 5.000021, 12777, 12712, 56399.9, 57072, 82954, 90381, 96837, 107321, 19658
60.00003, 4.999994, 12822, 13466, 56281.8, 57253, 82504, 89956, 96898, 106917, 19911
65.000259, 5.000229, 12252, 12447, 56229.5, 57102, 82851, 91124, 99822, 119262, 19273
70.000014, 4.999755, 12359, 13381, 55533.2, 56417, 82032, 89565, 97041, 113553, 18939
75.000077, 5.000063, 12111, 12300, 55589.2, 56372, 82258, 90187, 98728, 109980, 18926
80.000026, 4.999949, 12208, 11607, 55525.1, 56371, 82158, 89985, 98577, 111945, 18634
85.000023, 4.999997, 12148, 12501, 55848.4, 56729, 82510, 90403, 98584, 108744, 18999
90.000566, 5.000543, 12125, 13775, 56959.7, 57901, 83735, 91631, 99181, 114344, 19002
95.000196, 4.99963, 12673, 13097, 56923.3, 57873, 83376, 91571, 100029, 104394, 19471
100.000581, 5.000385, 12015, 12434, 56807.3, 57746, 83377, 91720, 100442, 121659, 19133
105.000143, 4.999562, 12329, 12194, 56336.1, 57331, 82977, 90973, 100342, 110157, 19601
110.000093, 4.99995, 12347, 12194, 56944.5, 57759, 83391, 91775, 100665, 110157, 19481
115.000011, 4.999918, 12412, 11808, 57018.4, 57914, 83571, 91338, 99130, 108343, 19205
120.000082, 5.000071, 12228, 11808, 56884.0, 57744, 83416, 91338, 98266, 107768, 19612
125.000083, 5.000001, 12491, 13249, 56758.3, 57645, 83218, 91526, 98546, 116016, 19797
130.000165, 5.000082, 12147, 12312, 56698.6, 57508, 83749, 91568, 99527, 116016, 19250
135.00005, 4.999885, 12732, 11461, 56452.1, 57011, 83441, 91129, 99315, 105614, 19903
140.000081, 5.000031, 12445, 13308, 56578.8, 57359, 83605, 91707, 100240, 113534, 19461
145.000693, 5.000612, 12736, 13308, 56478.1, 57392, 82654, 90727, 98787, 108319, 19750
150.000038, 4.999345, 12655, 13536, 56444.8, 57465, 82644, 90717, 99229, 108085, 19826
155.000174, 5.000136, 12624, 12464, 56705.8, 57673, 83454, 91745, 99900, 105541, 19830
160.000362, 5.000188, 12310, 12771, 56986.2, 57951, 83400, 91115, 100492, 113776, 19209
165.000062, 4.9997, 12560, 13069, 56985.0, 57961, 83443, 91139, 99422, 128960, 19725
170.000019, 4.999957, 12325, 14374, 56905.4, 57817, 83720, 91591, 99334, 106496, 19453
175.00025, 5.000231, 12601, 14625, 56656.9, 57372, 82911, 90985, 99587, 104932, 20121
180.00018, 4.99993, 12727, 11790, 56753.0, 57487, 83175, 90755, 99519, 107460, 19353
181.025389, 1.025209, 2596, 11790, 56805.5, 57607, 83333, 90755, 99584, 107460, 4118
