elapsed, window, n, min, mean, max, errors
5.000028, 5.000028,564536, 3791,53181.2, 836564,0
10.000051, 5.000023,490648, 3526,61114.6, 956274,0
15.000149, 5.000098,438737, 2272,67944.6, 1164195,0
20.000172, 5.000023,430417, 3844,70124.9, 1057685,0
25.000134, 4.999962,439081, 2765,69280.3, 1072230,0
30.000032, 4.999898,432594, 3111,69565.6, 1001882,0
35.000096, 5.000064,436637, 3111,69170.8, 885834,0
40.000922, 5.000826,439506, 4017,69015.8, 957000,0
45.000017, 4.999095,426914, 3091,70152, 955395,0
50.000367, 5.00035,430647, 2847,70074.6, 1002439,0
55.000047, 4.99968,432923, 2538,70127.3, 1161113,0
60.000029, 4.999982,428035, 2992,69957, 1161113,0
65.000189, 5.00016,426843, 3648,70828.5, 1203196,0
70.000082, 4.999893,430832, 3488,70156.2, 997166,0
75.00044, 5.000358,427600, 2983,70275.8, 1058758,0
80.00012, 4.99968,428913, 2677,71014.6, 1091158,0
85.000146, 5.000026,425333, 2761,70883, 1184783,0
90.000089, 4.999943,433135, 3048,70526.9, 986390,0
95.000174, 5.000085,427370, 3911,70823.2, 1152041,0
100.000039, 4.999865,424738, 3094,71197.1, 1053576,0
105.000028, 4.999989,431532, 2610,70296.1, 1000027,0
110.000112, 5.000084,423839, 2608,71087.1, 947972,0
115.000109, 4.999997,428618, 3472,71168.6, 1153814,0
120.000011, 4.999902,427016, 3281,70709, 907087,0
125.000531, 5.00052,431870, 2957,70163.5, 1029172,0
130.001161, 5.00063,426192, 3100,70977.9, 1063999,0
135.00013, 4.998969,422225, 3262,71436.7, 1103559,0
140.000069, 4.999939,428664, 3122,71119.8, 1007111,0
145.00001, 4.999941,426672, 4109,70649.5, 1057122,0
150.00004, 5.00003,418957, 3610,72112.3, 1152881,0
155.000016, 4.999976,423005, 3608,71742.3, 941160,0
160.000017, 5.000001,425188, 2188,71528, 1155961,0
165.000227, 5.00021,419935, 3662,71903.6, 1182069,0
170.000036, 4.999809,416887, 3541,72856.4, 1277672,0
175.001398, 5.001362,480834, 2661,63457.9, 972656,0
180.000033, 4.998635,498254, 2501,61554.8, 1070304,0
181.025319, 1.025286,120847, 2501,59270.9, 1070304,0

